devittes,sog,faceoff_win_rate,on_keeper_sog_faced,expected_goals_allowed,player,faceoffs_taken,usage_adjusted_EGA,EGA_per_game,shooting_pct,EGA,excess_saves,games_appeared_in,share_of_team_assists,save_pct,turnover_rate,faceoff_EGA,faceoff_wins,team_play_shares,penalties,caused_turnovers,excess_saves_per_sog,goals_allowed,excess_goals_scored,team_ID,assists,goals,offensive_EGA,excess_goals_per_shot,sog_faced,ID,turnovers,team_listed_role,shots_faced,defensive_EGA,faceoff_losses,weighted_team_play_shares,expected_goals_scored,on_keeper_rate_faced,sog_rate,seasons_played,sog_rate_faced,gbs,shots
0.0,0.0,,,,Natalie Hughes,0.0,5.25038,0.187514,0.0,0.562541,,3.0,0.0185185,,0.417911,0.0,0,0.00178571,0.0,0.0,,,-0.362231,157,1.0,0.0,0.562541,-0.362231,,11644,1.0,M,,0.0,0,0.00265504,0.362231,,0.0,3.0,,0.0,1.0
0.0,0.0,,,,Ciara Frawley,0.0,16.824,0.600859,,0.600859,,1.0,0.0,,0.0,0.0,0,0.00178571,0.0,1.0,,,,157,0.0,0.0,0.0,,,9179,0.0,M,,0.600859,0,0.00229448,,,,4.0,,2.0,0.0
7.0,15.0,,,,Sophie Alois,0.0,1.78208,0.954687,0.5,10.5016,,11.0,0.12963,,0.348977,0.0,0,0.0267857,4.0,0.0,,,-0.716936,157,7.0,11.0,11.2726,-0.032588,,9160,11.0,A,,-0.771077,0,0.0349744,11.7169,,0.681818,3.0,,1.0,22.0
-2.0,0.0,,,,Chloe Maister,0.0,-1.08287,-0.296499,,-3.26149,,11.0,0.0,,0.14253,0.0,0,0.0136905,16.0,2.0,,,,157,0.0,0.0,-0.346895,,,18144,2.0,D,,-2.91459,0,0.0155697,,,,2.0,,3.0,0.0
-1.0,0.0,,,,Ashleigh Gundy,5.0,0.571684,0.0680576,,0.340288,,5.0,0.0,,0.26039,1.05505,5,0.00595238,3.0,0.0,,,,157,0.0,0.0,-0.188057,,,10987,1.0,D,,-0.526707,0,0.00426118,,,,3.0,,1.0,0.0
12.0,51.0,,,,Genevieve DeWinter,19.0,1.24785,2.65911,0.469697,37.2275,,14.0,0.0925926,,0.224984,4.0092,19,0.106548,22.0,10.0,,,-6.28587,157,5.0,31.0,31.289,-0.0952405,,9807,24.0,M,,1.92932,0,0.118362,37.2859,,0.772727,4.0,,30.0,66.0
-5.0,0.0,,,,Grace Faircloth,2.0,-0.408674,-0.350292,,-4.90408,,14.0,0.0,,0.113213,0.422021,2,0.0428571,34.0,9.0,,,,157,0.0,0.0,-0.940286,,,18137,5.0,D,,-4.38582,0,0.0490035,,,,2.0,,17.0,0.0
-1.0,0.0,,,,Annie Parker,0.0,7.94975,0.28392,0.0,0.28392,,1.0,0.0,,0.54598,0.0,0,0.00178571,0.0,0.0,,,-0.886872,157,0.0,0.0,0.28392,-0.443436,,20201,1.0,A,,0.0,0,0.00203225,0.886872,,0.0,1.0,,0.0,2.0
-11.0,0.0,,,,Hilary Hoover,31.0,0.556061,0.575921,,8.06289,,14.0,0.0,,0.270806,6.54132,31,0.0517857,12.0,13.0,,,,157,0.0,0.0,-2.01019,,,9165,11.0,D,,3.53175,0,0.0450701,,,,3.0,,20.0,0.0
3.0,8.0,,,,Alexa Donahoe,1.0,0.597914,0.220659,0.3,2.42725,,11.0,0.0185185,,0.0509034,0.21101,1,0.0184524,10.0,2.0,,,-2.93809,157,1.0,3.0,3.04541,-0.293809,,20202,1.0,M,,-0.829174,0,0.0217976,5.93809,,0.8,1.0,,6.0,10.0
2.0,20.0,,,,Caitlin Slaminko,6.0,0.830489,0.790942,0.344828,11.0732,,14.0,0.037037,,0.20466,1.26606,6,0.047619,15.0,3.0,,,-5.86665,157,2.0,10.0,9.81248,-0.202298,,18139,10.0,M,,-0.00535679,0,0.0542153,15.8667,,0.689655,2.0,,15.0,29.0
0.0,4.0,,,,Jen Rogers,0.0,2.57471,0.337164,0.125,2.02298,,6.0,0.0185185,,0.27299,0.0,0,0.00654762,0.0,0.0,,,-3.48953,157,1.0,1.0,2.02298,-0.436191,,9177,2.0,M,,0.0,0,0.00812902,4.48953,,0.5,4.0,,0.0,8.0
,,,,,Alessia Packard,,,,,,,,,,,,,,,,,,,157,,,,,,20203,,D,,,,,,,,1.0,,,
20.0,49.0,,,,Amanda Cramer,12.0,1.51307,2.43172,0.47541,34.0441,,14.0,0.12963,,0.193019,2.53213,12,0.0803571,14.0,7.0,,,-4.86186,157,7.0,29.0,30.3637,-0.0797026,,10366,16.0,M,,1.14832,0,0.0919759,33.8619,,0.803279,4.0,,17.0,61.0
-10.0,5.0,,,,Annie Thomas,71.0,0.652824,0.831573,0.333333,11.642,,14.0,0.0,,0.375772,14.9817,71,0.0636905,14.0,3.0,,,-1.83241,157,0.0,2.0,-0.227,-0.305402,,9154,12.0,M,,-3.11272,0,0.0354333,3.83241,,0.833333,4.0,,0.0,6.0
-1.0,6.0,,,,Mia DiChiara,1.0,1.68157,0.260242,0.5,1.30121,,5.0,0.0,,0.539454,0.21101,1,0.0077381,2.0,0.0,,,-1.45669,157,0.0,3.0,1.57894,-0.242782,,20204,4.0,M,,-0.488739,0,0.00822735,4.45669,,1.0,1.0,,0.0,6.0
13.0,29.0,,,,Josie Vogel,0.0,1.75428,1.31571,0.473684,17.1042,,13.0,0.0740741,,0.216376,0.0,0,0.0375,5.0,1.0,,,-3.00467,157,4.0,18.0,17.0082,-0.0790702,,20205,9.0,M,,0.0960433,0,0.0461518,21.0047,,0.763158,1.0,,6.0,38.0
1.0,1.0,,,,Lauren Riker,0.0,-8.03192,-0.47809,1.0,-0.47809,,1.0,0.0,,0.0,0.0,0,0.00297619,3.0,0.0,,,0.364528,157,0.0,1.0,0.55208,0.364528,,20206,0.0,A,,-1.03017,0,0.00331061,0.635472,,1.0,1.0,,0.0,1.0
10.0,57.0,,,,Katie Castiello,0.0,1.445,2.45994,0.305882,34.4392,,14.0,0.166667,,0.266122,0.0,0,0.085119,7.0,6.0,,,-19.7952,157,9.0,26.0,32.751,-0.232885,,9159,25.0,M,,1.68817,0,0.104235,45.7952,,0.670588,3.0,,11.0,85.0
,,,,,Emma Calcagni,,,,,,,,,,,,,,,,,,,157,,,,,,20207,,M,,,,,,,,1.0,,,
-1.0,4.0,,,,Bailey Mutch,0.0,2.45733,0.380301,0.4,1.5212,,4.0,0.0,,0.369281,0.0,0,0.0077381,3.0,0.0,,,-0.965405,157,0.0,2.0,1.84151,-0.193081,,18142,3.0,A,,-0.320306,0,0.00901403,2.9654,,0.8,2.0,,2.0,5.0
12.0,32.0,,,,Sophie Ward,3.0,1.72755,1.64529,0.5,23.0341,,14.0,0.037037,,0.219422,0.633031,3,0.047619,4.0,3.0,,,-4.35308,157,2.0,21.0,21.1047,-0.103645,,9166,11.0,A,,1.29635,0,0.0556248,25.3531,,0.761905,3.0,,12.0,42.0
-5.0,2.0,,,,Reilly Fletcher,1.0,-0.537611,-0.332807,0.0,-4.32649,,13.0,0.0,,0.158626,0.21101,1,0.0309524,24.0,8.0,,,-1.15705,157,0.0,0.0,-0.80543,-0.578527,,9156,5.0,D,,-3.73207,0,0.0349744,1.15705,,1.0,5.0,,8.0,2.0
,,,,,Mya DeJoseph,,,,,,,,,,,,,,,,,,,157,,,,,,9173,,A,,,,,,,,3.0,,,
,,,,,Bridget Babcock,,,,,,,,,,,,,,,,,,,157,,,,,,9171,,M,,,,,,,,3.0,,,
4.0,25.0,,,,Shannon Brazier,9.0,1.31048,1.32608,0.419355,15.9129,,12.0,0.111111,,0.289984,1.89909,9,0.0505952,12.0,5.0,,,-3.85872,157,6.0,13.0,14.5612,-0.124475,,9162,15.0,M,,-0.547341,0,0.0573948,16.8587,,0.806452,4.0,,7.0,31.0
0.0,0.0,,,,Marissa Stafford,0.0,-1.49905,-0.267687,,-1.87381,,7.0,0.0,,0.0,0.0,0,0.00892857,10.0,0.0,,,,157,0.0,0.0,0.0,,,18140,0.0,M,,-1.87381,0,0.0104891,,,,2.0,,4.0,0.0
-9.0,0.0,,,,Karina Schulze,19.0,0.103949,0.0853867,,1.19541,,14.0,0.0,,0.263772,4.0092,19,0.0410714,21.0,8.0,,,,157,0.0,0.0,-1.6633,,,9175,9.0,M,,-1.15049,0,0.0378589,,,,3.0,,12.0,0.0
,,,,,Margo Miller,,,,,,,,,,,,,,,,,,,157,,,,,,20208,,A,,,,,,,,1.0,,,
0.0,0.0,,2.0,1.00164,Sloane Loveless,0.0,-0.99117,-0.0235993,,-0.0235993,0.00163603,1.0,0.0,0.5,0.0,0.0,0,0.00119048,0.0,0.0,0.000818014,1.0,,157,0.0,0.0,0.0,,2.0,9174,0.0,G,2.0,-0.0235993,0,0.000688344,,,,3.0,1.0,0.0,0.0
-3.0,0.0,,,,Brynn McDonald,3.0,0.189304,0.029297,0.0,0.205079,,7.0,0.0,,0.449346,0.633031,3,0.0077381,2.0,1.0,,,-0.480601,157,0.0,0.0,-0.284354,-0.480601,,18141,3.0,M,,-0.143598,0,0.00740789,0.480601,,0.0,2.0,,2.0,1.0
7.0,10.0,,,,Maggie Pons,0.0,10.4766,2.86859,0.5,8.60577,,3.0,0.0740741,,0.177539,0.0,0,0.0136905,0.0,0.0,,,-1.70407,157,4.0,6.0,7.78017,-0.142006,,18143,3.0,A,,0.825603,0,0.0187492,7.70407,,0.833333,2.0,,4.0,12.0
0.0,2.0,,,,Lucy Dwyer,0.0,0.496185,0.0354418,0.5,0.141767,,4.0,0.0,,0.277465,0.0,0,0.00357143,3.0,0.0,,,-1.28861,157,0.0,1.0,0.874875,-0.644303,,18145,1.0,A,,-0.733108,0,0.00399895,2.28861,,1.0,2.0,,0.0,2.0
,,,,,Gillis Frechette,,,,,,,,,,,,,,,,,,,157,,,,,,18146,,A,,,,,,,,2.0,,,
-3.0,0.0,,,,Olivia Wall,0.0,-0.0345563,-0.0201578,,-0.262052,,13.0,0.0,,0.095804,0.0,0,0.0291667,18.0,10.0,,,,157,0.0,0.0,-0.534952,,,9155,3.0,M,,0.2729,0,0.034745,,,,3.0,,16.0,0.0
-2.0,0.0,,289.0,160.966,Katie McGahan,0.0,0.0942311,0.195193,,2.7327,7.96605,14.0,0.0,0.4706,0.066309,0.0,0,0.103571,0.0,5.0,0.0275642,153.0,,157,0.0,0.0,-0.346895,,300.0,9153,2.0,G,398.0,3.0796,0,0.0334666,,,,5.0,0.7538,25.0,0.0
,,,,,Madie Majernik,,,,,,,,,,,,,,,,,,,157,,,,,,18147,,D,,,,,,,,2.0,,,
0.0,0.0,,1.0,0.527158,Vivian Spencer,0.0,0.0,0.0,,0.0,-0.472842,1.0,0.0,0.0,0.0,0.0,0,0.000627746,0.0,0.0,-0.472842,1.0,,157,0.0,0.0,0.0,,1.0,18148,0.0,G,2.0,0.0,0,0.000690036,,,,2.0,0.5,0.0,0.0
-1.0,0.0,,37.0,21.184,Ellie Horner,0.0,0.242806,0.0838258,,0.754432,1.18399,9.0,0.0,0.4595,0.120038,0.0,0,0.0172619,0.0,1.0,0.0319998,20.0,,157,0.0,0.0,-0.158838,,38.0,20209,1.0,G,49.0,0.91327,0,0.00924348,,,,1.0,0.7755,5.0,0.0
0.0,0.0,,,,Ana Dieroff,1.0,3.16413,0.18055,,0.361099,,2.0,0.0,,0.0,0.21101,1,0.00285307,1.0,1.0,,,,158,0.0,0.0,0.0,,,7332,0.0,M,,0.150089,0,0.00270239,,,,2.0,,1.0,0.0
26.0,61.0,,,,Olivia Markert,33.0,1.57541,3.64075,0.486486,43.6891,,12.0,0.12069,,0.21274,6.96335,33,0.115549,14.0,3.0,,,-2.59282,158,7.0,36.0,37.6173,-0.035038,,7322,17.0,M,,-0.891626,0,0.11655,38.5928,,0.824324,4.0,,12.0,74.0
0.0,0.0,,,,Anna Vetsch,0.0,-0.402907,-0.0114952,0.0,-0.0229904,,2.0,0.0,,0.0,0.0,0,0.00142653,1.0,0.0,,,-0.520245,158,0.0,0.0,0.221379,-0.520245,,7329,0.0,M,,-0.244369,0,0.00158283,0.520245,,0.0,2.0,,0.0,1.0
2.0,16.0,,,,Bri Carrasquillo,0.0,1.3641,0.739456,0.315789,5.17619,,7.0,0.0172414,,0.22515,0.0,0,0.0271041,5.0,0.0,,,-4.88106,158,1.0,6.0,4.74683,-0.256898,,7325,5.0,M,,0.429359,0,0.0323901,10.8811,,0.842105,2.0,,8.0,19.0
-10.0,0.0,,,,Payton Vaughn,3.0,-0.038488,-0.0312956,,-0.375547,,12.0,0.0,,0.321533,0.633031,3,0.0406562,18.0,10.0,,,,158,0.0,0.0,-1.79291,,,7321,10.0,M,,0.784336,0,0.0453615,,,,3.0,,16.0,0.0
17.0,44.0,,,,Fallon Vaughn,13.0,1.18947,2.42646,0.393443,29.1175,,12.0,0.155172,,0.204493,2.74314,13,0.101997,25.0,8.0,,,-8.34839,158,9.0,24.0,29.1709,-0.136859,,20897,16.0,M,,-2.79649,0,0.114118,32.3484,,0.721311,1.0,,10.0,61.0
2.0,1.0,,,,Chloe Conaghan,0.0,16.4778,0.940247,1.0,1.88049,,2.0,0.0344828,,0.312232,0.0,0,0.00285307,0.0,0.0,,,0.366861,158,2.0,1.0,1.88049,0.366861,,20898,1.0,M,,0.0,0,0.00467127,0.633139,,1.0,1.0,,0.0,1.0
-1.0,0.0,,,,Olivia Sokol,3.0,2.59939,0.148325,,0.444974,,3.0,0.0,,1.07943,0.633031,3,0.00285307,0.0,0.0,,,,158,0.0,0.0,-0.188057,,,7336,1.0,D,,0.0,0,0.00135119,,,,2.0,,0.0,0.0
-2.0,0.0,,,,Ali Anderson,0.0,-0.14733,-0.0966786,,-0.966786,,10.0,0.0,,0.0767109,0.0,0,0.0328103,19.0,10.0,,,,158,0.0,0.0,-0.376114,,,7327,2.0,D,,-0.590671,0,0.0380265,,,,3.0,,13.0,0.0
-3.0,0.0,,,,Kelsey Dunn,1.0,-0.100304,-0.0429262,,-0.429262,,10.0,0.0,,0.179905,0.21101,1,0.021398,12.0,5.0,,,,158,0.0,0.0,-0.505733,,,7324,3.0,D,,-0.134539,0,0.0243215,,,,3.0,,9.0,0.0
17.0,26.0,,,,Taylor Lane,41.0,0.999561,1.95349,0.59375,23.4419,,12.0,0.0862069,,0.11268,8.65143,41,0.0977175,19.0,12.0,,,2.75466,158,5.0,19.0,14.2288,0.0860832,,20899,7.0,M,,0.561729,0,0.0906073,16.2453,,0.8125,1.0,,18.0,32.0
-1.0,0.0,,60.0,34.7616,Cami Donadio,1.0,0.244392,0.125508,,0.753049,-3.23841,6.0,0.0,0.3667,0.12109,0.21101,1,0.0256776,0.0,1.0,-0.0539735,38.0,,158,0.0,0.0,-0.158838,,63.0,20900,1.0,G,90.0,0.700877,0,0.0120449,,,,1.0,0.7,5.0,0.0
10.0,33.0,,,,Jenna Collignon,22.0,2.25772,2.80202,0.486486,22.4162,,8.0,0.0344828,,0.248227,4.64223,22,0.0620542,7.0,2.0,,,-1.94327,158,2.0,18.0,17.6636,-0.0525207,,20901,10.0,M,,0.110334,0,0.0587577,19.9433,,0.891892,1.0,,7.0,37.0
-1.0,0.0,,,,Rachel Anderson,0.0,5.07702,0.217276,,0.217276,,1.0,0.0,,0.629669,0.0,0,0.0021398,0.0,2.0,,,,158,0.0,0.0,-0.158838,,,10989,1.0,A,,0.376114,0,0.00231633,,,,2.0,,0.0,0.0
0.0,0.0,,,,Emma Reilly,0.0,-17.1303,-0.244369,,-0.244369,,1.0,0.0,,0.0,0.0,0,0.000713267,1.0,0.0,,,,158,0.0,0.0,0.0,,,10122,0.0,D,,-0.244369,0,0.000772111,,,,2.0,,0.0,0.0
0.0,0.0,,,,Meghan McCarthy,0.0,-0.864285,-0.0246586,,-0.0493173,,2.0,0.0,,0.0,0.0,0,0.00142653,0.0,0.0,,,,158,0.0,0.0,0.0,,,20902,0.0,M,,-0.0493173,0,0.00173725,,,,1.0,,1.0,0.0
0.0,0.0,,,,Rebecca Gill,1.0,14.6303,0.417411,,0.417411,,1.0,0.0,,0.0,0.21101,1,0.00142653,0.0,0.0,,,,158,0.0,0.0,0.0,,,20903,0.0,M,,0.206401,0,0.00115817,,,,1.0,,1.0,0.0
,,,,,Zoe Durham,,,,,,,,,,,,,,,,,,,158,,,,,,10121,,D,,,,,,,,3.0,,,
-2.0,3.0,,,,Marymegan Wright,0.0,0.243413,0.121533,0.25,1.21533,,10.0,0.0,,0.149329,0.0,0,0.0249643,12.0,5.0,,,-1.01656,158,0.0,1.0,0.937065,-0.254141,,20904,3.0,M,,0.278263,0,0.0293016,2.01656,,0.75,1.0,,11.0,4.0
0.0,1.0,,,,Isabelle Webster,0.0,6.28978,0.358903,0.5,0.358903,,1.0,0.0,,0.460733,0.0,0,0.00285307,0.0,0.0,,,-0.159526,158,0.0,1.0,0.614621,-0.0797629,,7331,1.0,A,,-0.255718,0,0.00316566,1.15953,,0.5,4.0,,0.0,2.0
,,,,,Delaney Vu,,,,,,,,,,,,,,,,,,,158,,,,,,7340,,A,,,,,,,,2.0,,,
-1.0,0.0,,,,Lyssa Tyler,0.0,1.66707,0.0475627,,0.0475627,,1.0,0.0,,0.839558,0.0,0,0.00142653,0.0,0.0,,,,158,0.0,0.0,-0.158838,,,20905,1.0,M,,0.206401,0,0.00173725,,,,1.0,,1.0,0.0
18.0,45.0,,,,Olivia Penoyer,0.0,1.10653,2.02048,0.296296,24.2458,,12.0,0.413793,,0.265632,0.0,0,0.0912981,16.0,5.0,,,-12.6488,158,24.0,16.0,25.7706,-0.234238,,7328,22.0,A,,-1.52482,0,0.120797,28.6488,,0.833333,3.0,,7.0,54.0
,,,,,Nanette-Rose Walls-Tarver,,,,,,,,,,,,,,,,,,,158,,,,,,20906,,M,,,,,,,,1.0,,,
,,,,,Shannon Coughlan,,,,,,,,,,,,,,,,,,,158,,,,,,11614,,D,,,,,,,,2.0,,,
-2.0,0.0,,,,Alex Hopkins,0.0,-2.6619,-0.379728,,-1.89864,,5.0,0.0,,0.377801,0.0,0,0.00713267,7.0,1.0,,,,158,0.0,0.0,-0.376114,,,20907,2.0,M,,-1.52253,0,0.00772111,,,,1.0,,0.0,0.0
0.0,0.0,,193.0,107.912,Clare Boone,0.0,0.0426268,0.0608086,,0.668894,-10.0878,11.0,0.0,0.3886,0.0,0.0,0,0.0713267,1.0,0.0,-0.0522684,118.0,,158,0.0,0.0,0.0,,198.0,7320,0.0,G,265.0,0.668894,0,0.0247076,,,,3.0,0.7472,13.0,0.0
11.0,29.0,,,,Taylor Everson,0.0,1.33322,1.23623,0.368421,13.5985,,11.0,0.0862069,,0.205886,0.0,0,0.0463623,6.0,1.0,,,-5.58308,158,5.0,14.0,13.894,-0.146923,,20908,8.0,A,,-0.295472,0,0.056673,19.5831,,0.763158,1.0,,6.0,38.0
,,,,,Jill Gollob,,,,,,,,,,,,,,,,,,,158,,,,,,7341,,M,,,,,,,,3.0,,,
6.0,20.0,,,,Caroline Burt,0.0,1.8142,1.24225,0.37037,12.4225,,10.0,0.0344828,,0.213447,0.0,0,0.0342368,2.0,2.0,,,-4.35208,158,2.0,10.0,11.6017,-0.161188,,20909,6.0,A,,0.820745,0,0.0409991,14.3521,,0.740741,1.0,,7.0,27.0
,,,,,Shannon Dahlquist,,,,,,,,,,,,,,,,,,,158,,,,,,20910,,M,,,,,,,,1.0,,,
-3.0,0.0,,,,Emily Clorite,9.0,-0.0385114,-0.0313145,,-0.34446,,11.0,0.0,,0.104945,1.89909,9,0.0406562,18.0,6.0,,,,158,0.0,0.0,-0.534952,,,7326,3.0,D,,-1.7086,0,0.041694,,,,3.0,,15.0,0.0
6.0,13.0,,,,Sophie Straka,5.0,1.22645,1.03225,0.428571,11.3548,,11.0,0.0172414,,0.126355,1.05505,5,0.0420827,11.0,6.0,,,-1.53205,158,1.0,9.0,10.0511,-0.0729547,,20911,4.0,M,,0.24857,0,0.0461723,10.532,,0.619048,1.0,,10.0,21.0
-1.0,0.0,,,,JoJo Gum,0.0,0.512066,0.0146096,,0.0292192,,2.0,0.0,,0.944503,0.0,0,0.00142653,0.0,1.0,,,,158,0.0,0.0,-0.158838,,,10052,1.0,M,,0.188057,0,0.00154422,,,,2.0,,0.0,0.0
-4.0,0.0,,,,Kenya Boston,0.0,-0.200104,-0.0542364,,-0.379655,,7.0,0.0,,0.364146,0.0,0,0.0135521,5.0,2.0,,,,158,0.0,0.0,-0.72301,,,7323,4.0,D,,0.343355,0,0.0160213,,,,3.0,,7.0,0.0
-4.0,1.0,,,,Sky Carrasquillo,50.0,0.72421,0.805826,1.0,8.05826,,10.0,0.0,,0.227317,10.5505,50,0.0556348,16.0,2.0,,,0.353102,158,0.0,1.0,0.215924,0.353102,,20912,5.0,M,,-2.70819,0,0.0320812,0.646898,,1.0,1.0,,4.0,1.0
0.0,1.0,,,,Charlotte Callahan,0.0,1.65431,0.0235993,0.0,0.0235993,,1.0,0.0,,0.0,0.0,0,0.000713267,0.0,0.0,,,-0.610054,158,0.0,0.0,0.0235993,-0.610054,,20913,0.0,M,,0.0,0,0.000810717,0.610054,,1.0,1.0,,0.0,1.0
2.0,10.0,,,,Molly McGuckin,0.0,1.70317,0.607408,0.5,3.03704,,5.0,0.0,,0.284061,0.0,0,0.0178317,4.0,1.0,,,0.0219798,158,0.0,6.0,3.00086,0.00183165,,20914,4.0,M,,0.0361829,0,0.0205382,5.97802,,0.833333,1.0,,4.0,12.0
-4.0,0.0,,,,Olivia Pugh,2.0,-0.109811,-0.0675763,,-0.810916,,12.0,0.012987,,0.177004,0.422021,2,0.0307692,20.0,5.0,,,,160,1.0,0.0,-0.381848,,,9073,5.0,D,,-0.851089,0,0.0353375,,,,4.0,,15.0,0.0
3.0,4.0,,,,Gaby Hamburger,0.0,5.89308,0.831075,0.6,3.3243,,4.0,0.038961,,0.381956,0.0,0,0.00705128,0.0,0.0,,,0.048667,160,3.0,3.0,3.3243,0.00973339,,9061,3.0,A,,0.0,0,0.00982555,2.95133,,0.8,4.0,,0.0,5.0
,,,,,Caroline Burnett,,,,,,,,,,,,,,,,,,,160,,,,,,9985,,D,,,,,,,,2.0,,,
0.0,3.0,,,,Lillian Stout,18.0,1.44035,0.645896,1.0,4.52127,,7.0,0.0,,0.251046,3.79819,18,0.0224215,6.0,1.0,,,1.20924,160,0.0,3.0,1.63776,0.40308,,10557,3.0,M,,-0.914674,0,0.0154318,1.79076,,1.0,2.0,,3.0,3.0
3.0,6.0,,,,Shannon Berry,0.0,1.86424,0.525475,0.444444,4.72927,,9.0,0.012987,,0.150259,0.0,0,0.0140935,2.0,1.0,,,-1.081,160,1.0,4.0,4.04727,-0.120111,,9072,2.0,M,,0.682005,0,0.0171885,5.081,,0.666667,3.0,,6.0,9.0
32.0,70.0,,,,Kyla Sears,4.0,1.39636,3.70573,0.47191,48.1745,,13.0,0.298701,,0.255099,0.844042,4,0.132692,27.0,11.0,,,-5.11565,160,23.0,42.0,50.9666,-0.0574792,,9060,33.0,A,,-3.63616,0,0.161829,47.1157,,0.786517,4.0,,13.0,89.0
5.0,31.0,,,,Sophie Whiteway,42.0,0.915893,1.56171,0.371429,18.7406,,12.0,0.0649351,,0.212485,8.86244,42,0.0852564,18.0,7.0,,,-6.44568,160,5.0,13.0,11.2014,-0.184162,,20915,13.0,M,,-1.32328,0,0.0765359,19.4457,,0.885714,1.0,,11.0,35.0
13.0,26.0,,,,Kari Buonanno,10.0,2.26676,2.383,0.441176,19.064,,8.0,0.0519481,,0.13243,2.1101,10,0.0525641,9.0,9.0,,,-2.42849,160,4.0,15.0,16.3209,-0.0714261,,9065,6.0,M,,0.632961,0,0.0566779,17.4285,,0.764706,2.0,,8.0,34.0
0.0,0.0,,,,Olivia Koch,0.0,15.3937,0.394458,,0.394458,,1.0,0.0,,0.0,0.0,0,0.00128123,0.0,1.0,,,,160,0.0,0.0,0.0,,,18163,0.0,A,,0.394458,0,0.00155007,,,,2.0,,1.0,0.0
-4.0,0.0,,,,Sammy Filippi,1.0,-0.0487054,-0.0312214,,-0.405878,,13.0,0.0,,0.138232,0.21101,1,0.0320513,17.0,12.0,,,,160,0.0,0.0,-0.635352,,,18164,4.0,D,,0.0184637,0,0.0361994,,,,2.0,,13.0,0.0
-4.0,0.0,,289.0,159.073,Sam Fish,0.0,0.0932652,0.213895,,2.78063,0.0726471,13.0,0.0,0.4498,0.120448,0.0,0,0.11467,0.0,5.0,0.000251374,159.0,,160,0.0,0.0,-0.664571,,301.0,9059,4.0,G,381.0,3.4452,0,0.0428852,,,,4.0,0.79,27.0,0.0
26.0,49.0,,,,Kate Mulham,2.0,1.74842,2.41934,0.415385,31.4514,,13.0,0.103896,,0.140586,0.422021,2,0.0691864,11.0,4.0,,,-7.91861,160,8.0,27.0,31.1076,-0.121825,,9068,9.0,A,,-0.0782268,0,0.0826702,34.9186,,0.753846,2.0,,9.0,65.0
,,,,,Taylor DeGroff,,,,,,,,,,,,,,,,,,,160,,,,,,20916,,D,,,,,,,,1.0,,,
,,,,,Abbie Wilhelm,,,,,,,,,,,,,,,,,,,160,,,,,,9986,,D,,,,,,,,2.0,,,
,,,,,Mary Catherine Wright,,,,,,,,,,,,,,,,,,,160,,,,,,20917,,D,,,,,,,,1.0,,,
,,,,,Tia Reaman,,,,,,,,,,,,,,,,,,,160,,,,,,20918,,G,,,,,,,,1.0,,,
-5.0,0.0,,,,Mary Murphy,1.0,-0.149627,-0.0959145,,-1.15097,,12.0,0.0,,0.167216,0.21101,1,0.0320513,20.0,3.0,,,,160,0.0,0.0,-0.911067,,,9069,5.0,D,,-0.450918,0,0.0374061,,,,4.0,,20.0,0.0
2.0,3.0,,,,Lucie Gildehaus,0.0,12.1149,0.931321,1.0,1.86264,,2.0,0.0,,0.292887,0.0,0,0.00384369,0.0,1.0,,,1.06733,160,0.0,3.0,1.46818,0.355775,,9071,1.0,M,,0.394458,0,0.00440908,1.93267,,1.0,4.0,,1.0,3.0
18.0,43.0,,,,Grace Tauckus,9.0,1.53736,2.20749,0.517857,28.6974,,13.0,0.0649351,,0.252863,1.89909,9,0.0717949,13.0,6.0,,,-0.826096,160,5.0,29.0,27.402,-0.0147517,,9062,16.0,A,,-0.603653,0,0.079156,29.8261,,0.767857,2.0,,7.0,56.0
,,,,,Katherine McIntire,,,,,,,,,,,,,,,,,,,160,,,,,,9981,,D,,,,,,,,3.0,,,
-1.0,0.0,,,,Sam Whiting,0.0,-1.16709,-0.239402,,-1.19701,,5.0,0.0,,0.106723,0.0,0,0.0102564,8.0,2.0,,,,160,0.0,0.0,-0.188057,,,20919,1.0,M,,-1.00896,0,0.0117217,,,,1.0,,4.0,0.0
11.0,18.0,,,,Ellie Mueller,0.0,1.74718,1.23198,0.32,13.5518,,11.0,0.103896,,0.135395,0.0,0,0.0352564,2.0,4.0,,,-5.2198,160,8.0,8.0,11.0179,-0.208792,,20920,5.0,A,,2.5339,0,0.0461973,13.2198,,0.72,1.0,,11.0,25.0
0.0,1.0,,,,Tara Shecter,0.0,4.74494,0.182381,0.0,0.364761,,2.0,0.012987,,0.462834,0.0,0,0.00192185,0.0,0.0,,,-0.636947,160,1.0,0.0,0.364761,-0.636947,,9984,1.0,A,,0.0,0,0.00279012,0.636947,,1.0,4.0,,0.0,1.0
-1.0,6.0,,,,Maria Pansini,3.0,0.381828,0.239713,0.375,2.63684,,11.0,0.0,,0.14951,0.633031,3,0.0313901,12.0,6.0,,,-1.44226,160,0.0,3.0,2.35396,-0.180282,,9067,4.0,M,,-0.350152,0,0.0345493,4.44226,,0.75,3.0,,12.0,8.0
0.0,0.0,,,,Christy Sieber,0.0,-3.0814,-0.255718,,-0.255718,,1.0,0.0,,0.0,0.0,0,0.00414938,0.0,0.0,,,,160,0.0,0.0,0.0,,,18166,0.0,D,,0.0,0,0.00455685,,,,2.0,,0.0,0.0
