status,league,pregame_home_wp,away_ID,traversals_70_30,tension_game_score,home_ID,elo_transfer,home_score,game_date,away_score,ID
completedFromNCAA,NCAA D1 Women,0.591883,168,0,143.0,192,17.633,16,2022-03-08,11,10930
completedFromNCAA,NCAA D1 Women,0.487641,168,0,123.0,161,27.273,11,2022-03-11,4,10931
completedFromNCAA,NCAA D1 Women,0.046176,119,1,187.0,168,48.437,12,2022-03-15,18,10932
completedFromLiveStats,NCAA D1 Women,0.620739,168,0,130.0,179,64.538,8,2022-03-23,15,10933
completedFromNCAA,NCAA D1 Women,0.847012,164,3,105.0,168,2.184,21,2022-03-26,20,10934
completedFromNCAA,NCAA D1 Women,0.0634416,168,1,113.0,169,40.833,11,2022-03-30,15,10935
completedFromNCAA,NCAA D1 Women,0.382494,168,0,156.0,163,34.907,17,2022-04-02,11,10936
completedFromNCAA,NCAA D1 Women,0.330299,168,0,168.0,171,30.347,14,2022-04-06,10,10937
completedFromNCAA,NCAA D1 Women,0.118982,170,0,173.0,168,52.537,16,2022-04-09,11,10938
completedFromNCAA,NCAA D1 Women,0.813888,165,0,167.0,168,11.944,19,2022-04-16,9,10939
completedFromNCAA,NCAA D1 Women,0.767429,166,1,154.0,168,11.375,14,2022-04-21,9,10940
completedFromNCAA,NCAA D1 Women,0.195647,191,0,124.0,169,65.647,9,2022-02-26,19,10941
completedFromNCAA,NCAA D1 Women,0.629167,180,0,118.0,169,19.32,14,2022-03-02,6,10942
completedFromNCAA,NCAA D1 Women,0.0441716,149,1,133.0,169,51.626,9,2022-03-11,16,10943
completedFromNCAA,NCAA D1 Women,0.947541,169,1,152.0,142,2.437,16,2022-03-15,5,10944
completedFromNCAA,NCAA D1 Women,0.0156424,170,1,145.0,169,51.469,12,2022-04-02,20,10945
completedFromNCAA,NCAA D1 Women,0.910167,169,1,93.0,165,1.927,14,2022-04-06,12,10946
completedFromNCAA,NCAA D1 Women,0.949201,169,1,140.0,166,1.843,16,2022-04-13,10,10947
completedFromNCAA,NCAA D1 Women,0.982817,169,1,149.0,163,0.905,18,2022-04-16,9,10948
completedFromNCAA,NCAA D1 Women,0.0813629,171,1,64.0,169,17.589,10,2022-04-20,11,10949
completedFromNCAA,NCAA D1 Women,0.830229,169,0,108.0,164,45.683,12,2022-04-23,15,10950
completedFromNCAA,NCAA D1 Women,0.403418,165,1,91.0,162,31.231,13,2022-02-19,7,10951
completedFromNCAA,NCAA D1 Women,0.466552,180,3,47.0,162,8.55,10,2022-02-23,9,10952
completedFromNCAA,NCAA D1 Women,0.151073,177,0,77.0,162,73.508,6,2022-02-26,20,10953
completedFromNCAA,NCAA D1 Women,0.089213,159,1,125.0,162,46.906,9,2022-03-05,14,10954
completedFromNCAA,NCAA D1 Women,0.0623225,163,1,123.0,162,49.791,12,2022-03-08,18,10955
completedFromNCAA,NCAA D1 Women,0.338193,164,0,135.0,162,63.048,13,2022-03-15,21,10956
completedFromNCAA,NCAA D1 Women,0.980187,162,1,167.0,157,0.963,23,2022-03-19,8,10957
scheduled,NCAA D1 Women,0.000816848,160,,,162,,,2022-04-27,,10958
completedFromNCAA,NCAA D1 Women,0.0710772,172,1,136.0,162,69.189,6,2022-04-02,20,10959
completedFromNCAA,NCAA D1 Women,0.992606,162,1,133.0,155,0.347,22,2022-04-09,6,10960
completedFromNCAA,NCAA D1 Women,0.0401399,161,1,107.0,162,47.343,8,2022-04-16,14,10961
pending,NCAA D1 Women,0.988109,162,,,158,,,2022-04-23,,10962
scheduled,NCAA D1 Women,0.994801,162,,,156,,,2022-05-01,,10963
completedFromNCAA,NCAA D1 Women,0.267073,130,1,124.0,190,72.021,8,2022-02-12,20,10964
completedFromNCAA,NCAA D1 Women,0.312243,106,0,140.0,190,62.568,9,2022-02-19,17,10965
completedFromNCAA,NCAA D1 Women,0.573616,190,0,97.0,120,21.221,14,2022-02-23,15,10966
completedFromNCAA,NCAA D1 Women,0.0300099,190,1,80.0,115,63.739,3,2022-02-26,16,10967
completedFromNCAA,NCAA D1 Women,0.439064,190,0,60.0,126,16.229,11,2022-03-02,9,10968
completedFromNCAA,NCAA D1 Women,0.637091,133,0,146.0,190,19.522,20,2022-03-05,11,10969
completedFromNCAA,NCAA D1 Women,0.338936,190,3,75.0,153,31.531,8,2022-03-11,10,10970
completedFromNCAA,NCAA D1 Women,0.213933,190,0,124.0,132,44.026,13,2022-03-13,17,10971
completedFromNCAA,NCAA D1 Women,0.107382,190,1,112.0,195,42.223,9,2022-03-19,13,10972
completedFromNCAA,NCAA D1 Women,0.623217,194,0,132.0,190,22.958,19,2022-03-26,7,10973
completedFromNCAA,NCAA D1 Women,0.914994,190,1,141.0,191,2.289,17,2022-04-02,14,10974
completedFromNCAA,NCAA D1 Women,0.62501,198,3,71.0,190,7.464,12,2022-04-16,11,10976
completedFromNCAA,NCAA D1 Women,0.708106,197,6,70.0,190,21.709,15,2022-04-23,16,10977
completedFromNCAA,NCAA D1 Women,0.390748,191,0,107.0,143,34.346,16,2022-02-16,9,10978
completedFromNCAA,NCAA D1 Women,0.406095,149,3,86.0,191,11.057,13,2022-02-19,12,10979
completedFromNCAA,NCAA D1 Women,0.670604,166,0,134.0,191,14.772,15,2022-02-24,9,10980
completedFromNCAA,NCAA D1 Women,0.622467,163,0,125.0,191,16.029,18,2022-03-05,13,10981
completedFromNCAA,NCAA D1 Women,0.0995303,191,1,158.0,151,62.594,9,2022-03-09,19,10982
completedFromNCAA,NCAA D1 Women,0.930306,194,1,131.0,191,3.309,21,2022-03-19,10,10983
completedFromLiveStats,NCAA D1 Women,0.0917982,191,1,180.0,197,57.055,12,2022-03-26,20,10984
completedFromNCAA,NCAA D1 Women,0.732771,192,0,118.0,191,9.253,22,2022-03-30,15,10985
completedFromNCAA,NCAA D1 Women,0.12979,191,0,169.0,158,51.3,20,2022-04-05,15,10986
completedFromNCAA,NCAA D1 Women,0.0444712,191,0,126.0,198,69.309,18,2022-04-09,12,10987
scheduled,NCAA D1 Women,0.996115,195,,,191,,,2022-04-29,,10988
completedFromNCAA,NCAA D1 Women,0.833947,181,1,158.0,158,8.578,15,2022-02-19,4,10989
completedFromNCAA,NCAA D1 Women,0.820176,158,0,103.0,104,36.737,14,2022-02-26,16,10990
completedFromNCAA,NCAA D1 Women,0.914263,158,0,97.0,155,49.534,9,2022-03-05,12,10991
completedFromNCAA,NCAA D1 Women,0.153657,95,1,170.0,158,55.917,10,2022-03-20,17,10992
completedFromNCAA,NCAA D1 Women,0.179923,156,4,100.0,158,17.849,11,2022-03-26,10,10993
completedFromNCAA,NCAA D1 Women,0.413298,159,1,109.0,158,17.237,15,2022-04-02,13,10994
completedFromNCAA,NCAA D1 Women,0.485233,161,0,56.0,158,9.146,13,2022-04-09,12,10995
completedFromNCAA,NCAA D1 Women,0.645562,158,0,133.0,157,59.733,9,2022-04-16,15,10996
scheduled,NCAA D1 Women,0.0081443,102,,,158,,,2022-04-25,,10997
scheduled,NCAA D1 Women,0.970219,158,,,160,,,2022-04-30,,10998
completedFromNCAA,NCAA D1 Women,0.263667,172,1,123.0,188,64.583,6,2022-02-18,15,10999
completedFromNCAA,NCAA D1 Women,0.882954,172,1,122.0,173,3.247,16,2022-02-20,13,11000
completedFromNCAA,NCAA D1 Women,0.78634,172,0,169.0,185,11.571,16,2022-02-25,6,11001
completedFromNCAA,NCAA D1 Women,0.305597,172,1,175.0,189,39.397,15,2022-02-27,18,11002
completedFromNCAA,NCAA D1 Women,0.0230783,160,1,155.0,172,55.093,18,2022-03-12,27,11003
completedFromNCAA,NCAA D1 Women,0.222044,128,0,185.0,172,45.952,18,2022-03-15,12,11004
completedFromNCAA,NCAA D1 Women,0.201401,148,5,62.0,172,19.019,14,2022-03-23,15,11005
completedFromLiveStats,NCAA D1 Women,0.0235028,127,1,141.0,172,52.625,11,2022-03-27,19,11006
completedFromNCAA,NCAA D1 Women,0.990386,172,1,164.0,145,0.415,20,2022-04-10,8,11007
completedFromNCAA,NCAA D1 Women,0.87876,172,1,154.0,143,7.521,14,2022-04-16,4,11008
completedFromNCAA,NCAA D1 Women,0.526599,172,0,96.0,159,57.959,8,2022-04-18,14,11009
scheduled,NCAA D1 Women,0.38451,173,,,172,,,2022-04-24,,11010
completedFromNCAA,NCAA D1 Women,0.0160337,173,1,112.0,188,58.285,5,2022-02-26,16,11011
completedFromNCAA,NCAA D1 Women,0.790286,173,1,161.0,127,10.343,13,2022-03-04,4,11012
completedFromNCAA,NCAA D1 Women,0.503681,173,0,137.0,186,20.259,17,2022-03-06,13,11013
completedFromNCAA,NCAA D1 Women,0.925778,111,1,62.0,173,0.988,12,2022-03-11,11,11014
completedFromNCAA,NCAA D1 Women,0.513381,187,0,127.0,173,77.229,9,2022-03-13,21,11015
completedFromNCAA,NCAA D1 Women,0.41703,173,1,110.0,192,32.227,11,2022-03-22,13,11016
completedFromNCAA,NCAA D1 Women,0.159686,173,0,88.0,131,29.508,12,2022-03-26,10,11017
completedFromNCAA,NCAA D1 Women,0.955153,189,1,118.0,173,1.485,17,2022-04-09,12,11018
completedFromNCAA,NCAA D1 Women,0.99424,188,2,86.0,173,31.09,15,2022-04-16,16,11019
completedFromNCAA,NCAA D1 Women,0.37907,127,1,80.0,187,31.892,6,2022-02-18,8,11020
completedFromNCAA,NCAA D1 Women,0.00576794,127,1,147.0,188,53.326,5,2022-02-20,15,11021
completedFromNCAA,NCAA D1 Women,0.932206,142,1,161.0,127,2.688,12,2022-02-25,5,11022
completedFromNCAA,NCAA D1 Women,0.361305,127,1,82.0,140,20.021,8,2022-03-13,9,11023
completedFromNCAA,NCAA D1 Women,0.840034,170,1,132.0,127,5.932,15,2022-03-15,10,11024
completedFromNCAA,NCAA D1 Women,0.891503,148,1,116.0,127,4.194,10,2022-03-25,4,11025
completedFromNCAA,NCAA D1 Women,0.00194957,127,1,154.0,129,48.534,8,2022-04-02,17,11026
completedFromNCAA,NCAA D1 Women,0.0391634,127,1,140.0,130,26.691,12,2022-04-15,14,11027
completedFromNCAA,NCAA D1 Women,0.0149543,127,1,126.0,131,50.637,8,2022-04-23,16,11028
scheduled,NCAA D1 Women,0.96491,186,,,127,,,2022-04-27,,11029
scheduled,NCAA D1 Women,0.990832,128,,,127,,,2022-04-30,,11030
completedFromNCAA,NCAA D1 Women,0.210523,135,0,170.0,132,55.673,20,2022-02-19,11,11031
completedFromNCAA,NCAA D1 Women,0.946229,135,2,77.0,97,2.886,21,2022-03-02,3,11032
completedFromNCAA,NCAA D1 Women,0.0854366,124,1,180.0,135,61.414,8,2022-03-16,18,11033
completedFromNCAA,NCAA D1 Women,0.460999,135,0,131.0,154,32.613,6,2022-03-20,8,11034
completedFromNCAA,NCAA D1 Women,0.601405,135,1,115.0,134,16.982,13,2022-03-30,8,11035
completedFromNCAA,NCAA D1 Women,0.0380489,200,1,99.0,135,69.731,4,2022-04-02,20,11036
completedFromNCAA,NCAA D1 Women,0.0466069,137,1,136.0,135,69.008,3,2022-04-06,18,11037
completedFromNCAA,NCAA D1 Women,0.780974,135,1,118.0,139,6.385,13,2022-04-09,10,11038
completedFromNCAA,NCAA D1 Women,0.971268,135,1,178.0,201,1.003,12,2022-04-13,6,11039
completedFromNCAA,NCAA D1 Women,0.00703091,138,1,155.0,135,60.026,7,2022-04-16,21,11040
completedFromNCAA,NCAA D1 Women,0.0757444,133,1,133.0,135,52.503,10,2022-04-20,17,11041
completedFromNCAA,NCAA D1 Women,0.285652,135,1,123.0,136,38.506,10,2022-04-23,13,11042
completedFromNCAA,NCAA D1 Women,0.280911,98,1,130.0,138,64.941,13,2022-02-20,22,11043
completedFromNCAA,NCAA D1 Women,0.31809,138,0,155.0,140,11.256,15,2022-03-02,6,11044
completedFromNCAA,NCAA D1 Women,0.569348,138,0,142.0,175,19.275,11,2022-03-05,6,11045
completedFromNCAA,NCAA D1 Women,0.283705,138,0,139.0,150,64.998,10,2022-03-16,19,11047
completedFromNCAA,NCAA D1 Women,0.0175593,94,1,143.0,138,63.832,9,2022-03-23,23,11048
completedFromNCAA,NCAA D1 Women,0.258045,138,0,120.0,111,15.203,11,2022-03-26,10,11049
completedFromNCAA,NCAA D1 Women,0.822097,137,0,158.0,138,46.402,14,2022-03-30,17,11050
completedFromNCAA,NCAA D1 Women,0.0473191,138,1,122.0,139,77.092,2,2022-04-06,23,11051
completedFromNCAA,NCAA D1 Women,0.999069,136,1,148.0,138,0.039,19,2022-04-09,4,11053
completedFromNCAA,NCAA D1 Women,0.982758,134,1,173.0,138,0.769,19,2022-04-13,7,11054
completedFromNCAA,NCAA D1 Women,0.160033,138,1,136.0,201,63.643,12,2022-04-20,22,11055
scheduled,NCAA D1 Women,0.0470851,138,,,133,,,2022-04-27,,11056
completedFromNCAA,NCAA D1 Men,0.24853,32,0,129.0,29,5.775,17,2022-02-26,12,11057
completedFromNCAA,NCAA D1 Men,0.78839,54,1,100.0,32,1.815,7,2022-04-02,6,11058
scheduled,NCAA D1 Men,0.851006,32,,,52,,,2022-04-30,,11059
completedFromNCAA,NCAA D1 Women,0.653936,93,1,181.0,128,11.164,16,2022-02-12,13,11060
completedFromNCAA,NCAA D1 Women,0.942545,128,1,169.0,145,2.687,24,2022-02-14,13,11061
completedFromNCAA,NCAA D1 Women,0.562692,128,1,105.0,142,22.297,18,2022-02-20,11,11062
completedFromNCAA,NCAA D1 Women,0.350122,128,2,102.0,171,51.89,9,2022-03-04,14,11063
completedFromNCAA,NCAA D1 Women,0.28473,128,0,131.0,166,28.655,12,2022-03-06,9,11064
completedFromNCAA,NCAA D1 Women,0.978088,116,1,133.0,128,1.071,20,2022-03-12,5,11065
completedFromNCAA,NCAA D1 Women,0.107284,128,0,148.0,189,62.605,16,2022-03-20,9,11066
completedFromNCAA,NCAA D1 Women,0.618157,131,0,165.0,128,16.243,19,2022-04-09,14,11067
completedFromNCAA,NCAA D1 Women,0.978183,129,1,210.0,128,1.052,24,2022-04-16,17,11068
completedFromNCAA,NCAA D1 Women,0.177357,95,1,133.0,128,61.57,10,2022-04-18,19,11069
live,NCAA D1 Women,0.477617,130,,,128,,,2022-04-24,,11070
completedFromNCAA,NCAA D1 Women,0.72905,129,1,86.0,116,22.29,10,2022-02-12,11,11071
completedFromNCAA,NCAA D1 Women,0.134892,129,1,134.0,136,75.991,4,2022-03-09,20,11072
completedFromNCAA,NCAA D1 Women,0.792054,129,1,98.0,122,6.121,19,2022-03-20,16,11073
completedFromNCAA,NCAA D1 Women,0.126487,93,1,121.0,129,42.692,12,2022-03-25,16,11074
completedFromNCAA,NCAA D1 Women,0.0473002,130,1,160.0,129,59.756,7,2022-04-09,17,11075
scheduled,NCAA D1 Women,0.0901318,131,,,129,,,2022-04-30,,11076
completedFromNCAA,NCAA D1 Women,0.996338,132,1,134.0,117,0.146,18,2022-02-12,7,11077
completedFromNCAA,NCAA D1 Women,0.800879,132,1,186.0,153,7.702,18,2022-02-23,11,11079
completedFromNCAA,NCAA D1 Women,0.694395,132,0,179.0,134,75.664,6,2022-02-26,15,11080
completedFromNCAA,NCAA D1 Women,0.849435,132,1,195.0,111,6.825,18,2022-03-02,7,11081
completedFromNCAA,NCAA D1 Women,0.118817,137,1,71.0,132,18.167,12,2022-03-05,13,11082
completedFromNCAA,NCAA D1 Women,0.0611232,166,2,156.0,132,23.914,18,2022-03-18,17,11083
completedFromNCAA,NCAA D1 Women,0.981244,115,1,119.0,132,1.041,22,2022-03-20,2,11084
completedFromNCAA,NCAA D1 Women,0.41193,151,1,51.0,132,20.144,11,2022-03-26,12,11085
completedFromNCAA,NCAA D1 Women,0.130285,93,1,121.0,132,50.562,11,2022-04-16,17,11086
completedFromNCAA,NCAA D1 Women,0.817871,140,0,159.0,95,52.001,7,2022-02-13,11,11087
completedFromNCAA,NCAA D1 Women,0.509592,185,0,63.0,140,10.014,11,2022-02-18,9,11088
completedFromNCAA,NCAA D1 Women,0.17514,140,0,140.0,93,69.538,7,2022-02-20,20,11089
completedFromNCAA,NCAA D1 Women,0.369646,140,1,146.0,152,71.991,6,2022-02-27,18,11090
completedFromNCAA,NCAA D1 Women,0.174816,140,3,60.0,144,29.822,7,2022-03-18,9,11091
completedFromNCAA,NCAA D1 Women,0.0575088,140,5,69.0,131,17.481,7,2022-03-20,8,11092
completedFromNCAA,NCAA D1 Women,0.267333,145,0,98.0,140,38.929,9,2022-03-26,12,11093
completedFromNCAA,NCAA D1 Women,0.29769,140,0,105.0,143,36.196,13,2022-03-31,8,11094
completedFromNCAA,NCAA D1 Women,0.721793,142,0,92.0,140,35.235,7,2022-04-08,9,11095
completedFromNCAA,NCAA D1 Women,0.317751,143,1,142.0,151,62.671,8,2022-02-12,16,11096
completedFromNCAA,NCAA D1 Women,0.955367,151,1,143.0,156,2.049,15,2022-02-19,4,11097
completedFromNCAA,NCAA D1 Women,0.811342,151,1,146.0,130,9.554,16,2022-03-05,6,11098
completedFromNCAA,NCAA D1 Women,0.162477,106,1,96.0,151,37.429,11,2022-03-23,14,11099
completedFromNCAA,NCAA D1 Women,0.955411,151,1,142.0,148,2.231,20,2022-03-30,6,11100
completedFromNCAA,NCAA D1 Women,0.0665021,149,3,84.0,151,45.591,11,2022-04-06,16,11101
completedFromNCAA,NCAA D1 Women,0.38305,153,2,137.0,151,15.139,13,2022-04-09,11,11102
completedFromNCAA,NCAA D1 Women,0.891249,151,0,108.0,150,71.264,6,2022-04-16,13,11103
scheduled,NCAA D1 Women,0.116956,152,,,151,,,2022-04-30,,11104
completedFromNCAA,NCAA D1 Women,0.457574,175,1,128.0,152,41.115,11,2022-02-12,14,11105
completedFromNCAA,NCAA D1 Women,0.28113,152,0,152.0,106,58.651,12,2022-03-09,19,11106
completedFromNCAA,NCAA D1 Women,0.465574,130,0,145.0,152,22.302,11,2022-03-26,7,11107
completedFromNCAA,NCAA D1 Women,0.679523,150,1,145.0,152,23.394,20,2022-04-02,8,11108
completedFromNCAA,NCAA D1 Women,0.496775,144,6,96.0,152,20.776,10,2022-04-06,11,11109
completedFromNCAA,NCAA D1 Women,0.307779,148,4,82.0,152,15.727,16,2022-04-09,15,11110
completedFromNCAA,NCAA D1 Women,0.654873,152,6,66.0,149,21.338,10,2022-04-16,11,11111
scheduled,NCAA D1 Women,0.974358,153,,,152,,,2022-04-27,,11112
completedFromNCAA,NCAA D1 Women,0.555439,143,2,101.0,130,21.113,16,2022-02-19,17,11113
completedFromNCAA,NCAA D1 Women,0.314678,192,0,174.0,143,48.436,17,2022-02-26,6,11114
completedFromNCAA,NCAA D1 Women,0.540358,163,0,166.0,143,28.365,19,2022-03-02,8,11115
completedFromNCAA,NCAA D1 Women,0.851448,131,1,127.0,143,8.046,17,2022-03-05,4,11116
completedFromNCAA,NCAA D1 Women,0.69899,144,1,79.0,143,4.729,12,2022-03-26,11,11117
completedFromNCAA,NCAA D1 Women,0.717442,185,1,105.0,143,22.196,12,2022-04-03,13,11118
completedFromNCAA,NCAA D1 Women,0.949013,143,1,174.0,145,2.09,21,2022-04-07,13,11119
completedFromNCAA,NCAA D1 Women,0.802015,179,3,90.0,143,4.623,13,2022-04-13,11,11120
scheduled,NCAA D1 Women,0.323668,143,,,142,,,2022-04-28,,11121
completedFromNCAA,NCAA D1 Women,0.882126,139,1,129.0,97,6.01,17,2022-03-12,5,11122
completedFromNCAA,NCAA D1 Women,0.766222,139,1,105.0,150,9.286,19,2022-03-26,9,11123
completedFromNCAA,NCAA D1 Women,0.455499,133,0,141.0,139,61.707,12,2022-03-30,19,11124
completedFromNCAA,NCAA D1 Women,0.834626,139,1,177.0,137,7.255,17,2022-04-02,10,11125
completedFromNCAA,NCAA D1 Women,0.0416804,139,1,59.0,136,27.32,7,2022-04-13,9,11126
completedFromLiveStats,NCAA D1 Women,0.14879,201,3,93.0,139,18.303,14,2022-04-16,15,11127
scheduled,NCAA D1 Women,0.422458,139,,,134,,,2022-04-27,,11128
completedFromNCAA,NCAA D1 Women,0.84113,124,1,145.0,144,7.565,15,2022-02-12,6,11129
completedFromNCAA,NCAA D1 Women,0.781011,144,0,70.0,156,36.066,8,2022-02-26,10,11130
completedFromNCAA,NCAA D1 Women,0.556499,130,0,158.0,144,21.235,16,2022-03-02,10,11131
completedFromNCAA,NCAA D1 Women,0.420944,148,1,80.0,144,27.62,11,2022-03-06,6,11132
completedFromNCAA,NCAA D1 Women,0.951711,144,1,161.0,102,2.229,16,2022-03-13,5,11133
completedFromNCAA,NCAA D1 Women,0.668105,106,0,164.0,144,19.035,17,2022-03-29,6,11134
completedFromNCAA,NCAA D1 Women,0.984752,144,3,137.0,145,0.721,19,2022-04-16,12,11135
completedFromNCAA,NCAA D1 Women,0.507141,142,3,122.0,144,20.375,17,2022-04-23,14,11136
completedFromNCAA,NCAA D1 Women,0.158524,176,0,142.0,142,69.061,17,2022-02-12,5,11137
completedFromNCAA,NCAA D1 Women,0.408931,142,0,126.0,93,67.395,9,2022-02-16,18,11138
completedFromNCAA,NCAA D1 Women,0.759613,142,1,144.0,186,7.28,13,2022-02-27,10,11139
completedFromNCAA,NCAA D1 Women,0.272483,142,0,120.0,122,67.448,8,2022-03-10,18,11140
completedFromNCAA,NCAA D1 Women,0.256732,175,0,156.0,142,45.732,16,2022-03-12,9,11141
completedFromNCAA,NCAA D1 Women,0.941949,142,1,176.0,145,2.402,22,2022-03-19,14,11142
completedFromNCAA,NCAA D1 Women,0.920902,185,1,163.0,145,3.168,16,2022-02-20,8,11143
completedFromNCAA,NCAA D1 Women,0.154645,145,1,147.0,95,18.66,16,2022-02-23,17,11144
completedFromNCAA,NCAA D1 Women,0.352871,96,4,91.0,145,12.455,16,2022-03-01,15,11145
completedFromNCAA,NCAA D1 Women,0.817231,145,1,124.0,94,9.545,20,2022-03-06,9,11146
completedFromNCAA,NCAA D1 Women,0.365669,102,0,171.0,145,28.104,16,2022-03-10,12,11147
completedFromNCAA,NCAA D1 Women,0.821453,155,1,180.0,145,8.979,18,2022-03-21,8,11148
completedFromNCAA,NCAA D1 Women,0.0489215,145,1,127.0,156,54.88,9,2022-04-03,17,11149
completedFromNCAA,NCAA D1 Women,0.217775,187,1,167.0,104,19.136,14,2022-02-13,15,11150
completedFromNCAA,NCAA D1 Women,0.175039,104,1,150.0,197,78.467,2,2022-02-19,19,11151
completedFromNCAA,NCAA D1 Women,0.524507,104,0,112.0,149,19.178,11,2022-03-05,7,11152
completedFromNCAA,NCAA D1 Women,0.531413,148,2,130.0,104,62.92,13,2022-03-11,20,11153
completedFromNCAA,NCAA D1 Women,0.2972,104,0,178.0,171,50.79,15,2022-03-16,20,11154
completedFromNCAA,NCAA D1 Women,0.613367,104,1,150.0,157,16.501,20,2022-03-29,15,11155
completedFromNCAA,NCAA D1 Women,0.247534,104,3,110.0,106,44.163,9,2022-04-16,13,11156
completedFromNCAA,NCAA D1 Women,0.976293,104,1,197.0,96,1.149,18,2022-04-19,11,11157
scheduled,NCAA D1 Women,0.0169906,102,,,104,,,2022-04-30,,11158
completedFromNCAA,NCAA D1 Women,0.678419,153,3,147.0,131,21.903,13,2022-02-12,14,11159
completedFromNCAA,NCAA D1 Women,0.199599,157,0,159.0,131,49.129,9,2022-02-19,14,11160
completedFromNCAA,NCAA D1 Women,0.572889,126,0,109.0,131,18.655,12,2022-02-23,7,11161
completedFromNCAA,NCAA D1 Women,0.116783,131,0,118.0,195,54.861,9,2022-03-16,16,11162
completedFromNCAA,NCAA D1 Women,0.496833,130,1,71.0,131,32.93,11,2022-04-02,13,11163
completedFromNCAA,NCAA D1 Women,0.95752,133,0,133.0,98,2.343,22,2022-02-11,3,11164
completedFromNCAA,NCAA D1 Women,0.656985,154,1,161.0,133,19.235,17,2022-02-20,7,11166
completedFromNCAA,NCAA D1 Women,0.381892,93,0,159.0,133,56.532,9,2022-02-25,15,11167
completedFromNCAA,NCAA D1 Women,0.649689,133,0,96.0,126,50.393,8,2022-03-07,12,11168
completedFromNCAA,NCAA D1 Women,0.31524,201,1,106.0,133,39.512,14,2022-04-02,17,11169
completedFromNCAA,NCAA D1 Women,0.848068,133,1,146.0,137,5.031,12,2022-04-13,8,11170
completedFromNCAA,NCAA D1 Women,0.990119,136,1,138.0,133,0.579,16,2022-04-16,3,11171
completedFromNCAA,NCAA D1 Women,0.898154,134,3,116.0,133,4.187,15,2022-04-23,11,11172
completedFromNCAA,NCAA D1 Women,0.666577,115,0,134.0,133,1.385,18,2022-02-13,6,11173
completedFromNCAA,NCAA D1 Women,0.204531,116,1,130.0,136,38.333,12,2022-02-25,15,11174
completedFromNCAA,NCAA D1 Women,0.0520021,134,1,112.0,136,52.411,8,2022-04-02,15,11175
completedFromNCAA,NCAA D1 Women,0.998413,136,1,136.0,137,0.091,20,2022-04-20,4,11176
scheduled,NCAA D1 Women,0.996753,136,,,201,,,2022-04-27,,11177
completedFromNCAA,NCAA D1 Women,0.461903,137,2,85.0,150,15.361,22,2022-03-02,20,11178
completedFromNCAA,NCAA D1 Women,0.496172,137,0,138.0,198,53.807,11,2022-03-07,16,11179
completedFromNCAA,NCAA D1 Women,0.864447,153,0,224.0,137,61.471,15,2022-03-19,20,11180
completedFromNCAA,NCAA D1 Women,0.0847717,137,1,154.0,134,53.721,10,2022-04-09,17,11181
completedFromNCAA,NCAA D1 Women,0.791476,201,4,99.0,137,22.419,15,2022-04-23,16,11182
completedFromNCAA,NCAA D1 Women,0.524152,179,2,115.0,148,29.638,18,2022-02-12,7,11183
completedFromNCAA,NCAA D1 Women,0.964125,195,1,128.0,148,1.675,16,2022-02-20,4,11184
completedFromNCAA,NCAA D1 Women,0.432528,156,1,66.0,148,20.419,8,2022-03-09,9,11185
completedFromNCAA,NCAA D1 Women,0.0533447,148,0,179.0,153,62.428,10,2022-04-02,21,11186
completedFromNCAA,NCAA D1 Women,0.611834,149,0,120.0,148,22.996,18,2022-04-13,7,11187
completedFromNCAA,NCAA D1 Women,0.12228,148,1,107.0,150,18.058,13,2022-04-23,14,11188
scheduled,NCAA D1 Women,0.333051,148,,,155,,,2022-04-26,,11189
completedFromNCAA,NCAA D1 Women,0.970309,153,1,127.0,117,1.229,19,2022-02-15,10,11190
completedFromNCAA,NCAA D1 Women,0.0427169,98,1,134.0,153,72.958,5,2022-02-18,23,11191
completedFromNCAA,NCAA D1 Women,0.926884,153,1,169.0,113,3.538,22,2022-03-16,10,11192
completedFromNCAA,NCAA D1 Women,0.691196,134,0,156.0,153,16.243,19,2022-03-23,10,11193
completedFromNCAA,NCAA D1 Women,0.772694,153,1,134.0,150,6.814,17,2022-03-30,12,11194
completedFromNCAA,NCAA D1 Women,0.0500797,149,1,137.0,153,51.244,11,2022-04-23,18,11195
completedFromNCAA,NCAA D1 Women,0.810656,155,1,140.0,102,11.564,20,2022-02-27,3,11196
completedFromNCAA,NCAA D1 Women,0.246277,119,0,156.0,155,44.881,9,2022-03-18,13,11197
completedFromNCAA,NCAA D1 Women,0.118845,155,2,108.0,159,52.553,12,2022-03-27,7,11198
completedFromNCAA,NCAA D1 Women,0.177962,155,0,151.0,161,41.612,11,2022-04-03,7,11199
completedFromNCAA,NCAA D1 Women,0.896507,155,1,133.0,160,6.789,17,2022-04-16,5,11200
completedFromNCAA,NCAA D1 Women,0.592062,156,0,151.0,155,66.401,4,2022-04-23,12,11201
scheduled,NCAA D1 Women,0.48899,155,,,157,,,2022-04-30,,11202
completedFromNCAA,NCAA D1 Women,0.755357,161,2,72.0,156,22.515,8,2022-03-05,9,11203
completedFromNCAA,NCAA D1 Women,0.811235,156,1,123.0,98,9.907,21,2022-03-13,10,11204
completedFromNCAA,NCAA D1 Women,0.317425,156,0,135.0,130,39.537,7,2022-03-19,10,11205
completedFromNCAA,NCAA D1 Women,0.505826,156,0,125.0,157,20.147,13,2022-04-09,9,11206
