possession_seq,game_state,goalie_ID,shooter_ID,possession_elapsed,man_up,team_ID,assister_ID,time_elapsed,team_odds,game_ID,shot_clock_remaining
1.0,-6.0,19837,687,10.0,0,25,16559,3239.0,0.005,10500,75.0
1.0,-5.0,19837,16569,0.0,0,25,16558,3304.0,0.005,10500,79.0
2.0,1.0,908,251,62.0,0,29,2528,297.0,0.619,10128,11.0
1.0,-2.0,291,916,34.0,0,27,16595,410.0,0.477,10128,44.0
1.0,-3.0,291,925,0.0,0,27,917,863.0,0.356,10128,42.0
2.0,2.0,908,251,22.0,1,29,252,969.0,0.778,10128,58.0
1.0,3.0,908,250,8.0,0,29,16646,977.0,0.774,10128,72.0
1.0,-4.0,291,2175,38.0,0,27,916,1015.0,0.286,10128,42.0
1.0,-2.0,291,21716,53.0,1,27,912,1212.0,0.451,10128,20.0
1.0,-1.0,291,21716,41.0,0,27,2175,1466.0,0.553,10128,39.0
1.0,0.0,291,16611,12.0,0,27,916,2068.0,0.558,10128,65.0
1.0,-1.0,908,250,6.0,0,29,19688,2143.0,0.484,10128,71.0
1.0,0.0,291,912,29.0,0,27,20748,2172.0,0.58,10128,51.0
3.0,1.0,291,21716,88.0,0,27,917,2260.0,0.768,10128,76.0
7.0,-1.0,908,19681,120.0,0,29,251,2432.0,0.458,10128,36.0
2.0,1.0,291,21716,110.0,0,27,911,2626.0,0.707,10128,-30.0
1.0,1.0,291,911,70.0,0,27,916,3463.0,0.997,10128,8.0
1.0,0.0,1663,871,169.0,1,34,877,608.0,0.647,10226,-89.0
1.0,-2.0,2074,1664,217.0,0,85,1670,1391.0,0.365,10226,-148.0
1.0,1.0,1663,877,41.0,1,34,871,1432.0,0.731,10226,59.0
1.0,-2.0,2074,1664,42.0,0,85,1675,1571.0,0.428,10226,38.0
3.0,0.0,2074,1675,58.0,0,85,21926,2124.0,0.598,10226,60.0
1.0,-1.0,1663,2076,22.0,0,34,871,2682.0,0.47,10226,-2.0
1.0,0.0,2074,1774,28.0,0,85,1678,2943.0,0.723,10226,42.0
1.0,1.0,2074,6255,49.0,0,85,1673,2992.0,0.798,10226,31.0
1.0,-2.0,1663,877,3.0,0,34,19777,3056.0,0.427,10226,16.0
3.0,-2.0,1663,2076,70.0,1,34,878,3545.0,0.069,10226,58.0
1.0,0.0,1167,1741,3.0,0,47,1739,300.0,0.571,10218,77.0
1.0,2.0,1167,1741,34.0,0,47,1216,829.0,0.757,10218,39.0
1.0,3.0,1167,16885,45.0,0,47,1741,1194.0,0.801,10218,28.0
1.0,2.0,1167,1213,60.0,0,47,1216,2602.0,0.861,10218,20.0
2.0,4.0,1167,1741,71.0,0,47,1216,2923.0,0.974,10218,9.0
1.0,0.0,1807,749,29.0,0,50,745,92.0,0.336,10021,45.0
2.0,1.0,1807,3204,63.0,0,50,749,155.0,0.388,10021,65.0
2.0,2.0,1807,2050,88.0,0,50,16938,266.0,0.589,10021,43.0
2.0,-3.0,742,1541,53.0,0,49,16916,460.0,0.546,10021,23.0
1.0,2.0,1807,756,51.0,0,50,745,511.0,0.547,10021,29.0
1.0,3.0,1807,748,17.0,1,50,3204,602.0,0.712,10021,63.0
1.0,-4.0,742,16916,10.0,0,49,16907,1218.0,0.351,10021,62.0
1.0,4.0,1807,16938,22.0,0,50,1722,1483.0,0.794,10021,41.0
1.0,-4.0,742,16916,16.0,0,49,20759,1598.0,0.395,10021,60.0
2.0,-3.0,742,1541,46.0,0,49,1549,1695.0,0.468,10021,27.0
2.0,2.0,16911,2050,80.0,0,50,753,1880.0,0.713,10021,47.0
1.0,3.0,16911,756,0.0,0,50,749,1921.0,0.82,10021,67.0
2.0,-4.0,742,16916,32.0,1,49,1541,1985.0,0.363,10021,71.0
3.0,-4.0,742,1541,66.0,1,49,16908,2394.0,0.378,10021,54.0
2.0,3.0,16911,756,55.0,0,50,749,2449.0,0.85,10021,25.0
1.0,4.0,16911,16939,19.0,0,50,16937,2468.0,0.938,10021,61.0
1.0,5.0,16911,2050,73.0,0,50,749,2868.0,0.953,10021,7.0
2.0,6.0,16911,756,44.0,0,50,745,2912.0,0.937,10021,36.0
1.0,-8.0,742,1549,55.0,0,49,1541,3253.0,0.017,10021,20.0
2.0,-8.0,742,16916,49.0,0,49,16907,3443.0,0.007,10021,69.0
4.0,0.0,17047,19868,81.0,0,68,19871,197.0,0.82,10190,-1.0
1.0,1.0,17047,78,51.0,0,68,81,291.0,0.843,10190,27.0
1.0,4.0,17047,19871,0.0,0,68,78,457.0,0.977,10190,77.0
1.0,5.0,17047,19871,53.0,0,68,81,512.0,0.978,10190,27.0
1.0,6.0,17047,78,6.0,0,68,19871,674.0,0.981,10190,70.0
2.0,6.0,17047,2118,43.0,0,68,81,763.0,0.982,10190,64.0
2.0,7.0,21319,19876,73.0,0,68,78,885.0,0.984,10190,7.0
2.0,8.0,21319,2118,47.0,1,68,19868,1021.0,0.986,10190,61.0
1.0,-9.0,4630,1904,37.0,0,57,17049,1058.0,0.014,10190,43.0
1.0,8.0,21319,78,48.0,0,68,1062,1384.0,0.989,10190,32.0
1.0,9.0,21319,93,30.0,0,68,82,1594.0,0.991,10190,50.0
1.0,11.0,2064,16803,59.0,0,68,19868,2062.0,0.994,10190,22.0
1.0,-12.0,4574,1303,35.0,0,57,1902,2369.0,0.005,10190,44.0
1.0,11.0,2064,19868,23.0,0,68,16803,2453.0,0.996,10190,57.0
1.0,12.0,2064,82,31.0,0,68,1062,2691.0,0.997,10190,18.0
4.0,14.0,2064,1062,110.0,0,68,2117,3232.0,0.999,10190,34.0
1.0,-15.0,19879,1314,11.0,0,57,2087,3496.0,0.0,10190,66.0
1.0,0.0,1035,17305,44.0,0,87,17302,412.0,0.744,10474,36.0
1.0,1.0,1035,237,16.0,0,87,2504,629.0,0.818,10474,62.0
1.0,1.0,1035,17302,21.0,0,87,236,834.0,0.832,10474,47.0
1.0,3.0,1035,236,37.0,0,87,17305,994.0,0.904,10474,41.0
1.0,4.0,1035,233,54.0,0,87,17302,1330.0,0.868,10474,26.0
1.0,-4.0,232,1051,14.0,0,59,1044,1357.0,0.209,10474,66.0
1.0,4.0,1035,17302,38.0,0,87,236,1485.0,0.938,10474,45.0
1.0,5.0,1035,236,1.0,0,87,17328,1524.0,0.933,10474,75.0
1.0,4.0,1035,233,27.0,0,87,17302,2530.0,0.959,10474,50.0
1.0,1.0,7784,17334,65.0,0,88,19941,390.0,0.792,10418,25.0
1.0,3.0,7784,17334,62.0,0,88,8299,748.0,0.948,10418,28.0
1.0,4.0,7784,17334,1.0,0,88,19941,811.0,0.974,10418,85.0
3.0,-6.0,8289,7787,95.0,0,148,7798,1210.0,0.082,10418,78.0
2.0,5.0,7784,17334,113.0,0,88,17335,1616.0,0.986,10418,68.0
1.0,6.0,7784,7435,15.0,0,88,17335,1680.0,0.987,10418,75.0
2.0,-6.0,8289,7786,70.0,0,148,7785,2024.0,0.06,10418,20.0
1.0,-1.0,7784,17334,28.0,0,88,19941,3540.0,0.649,10418,60.0
1.0,0.0,7784,17333,42.0,0,88,17334,3582.0,1.0,10418,48.0
1.0,1.0,8053,7452,15.0,0,149,7449,184.0,0.741,10563,65.0
1.0,2.0,8053,7453,63.0,0,149,7452,341.0,0.839,10563,23.0
2.0,-3.0,7443,8071,78.0,0,92,8057,516.0,0.282,10563,12.0
1.0,-2.0,7443,9022,66.0,0,92,17383,860.0,0.327,10563,6.0
3.0,1.0,8053,7452,130.0,0,149,7449,1118.0,0.839,10563,44.0
1.0,0.0,7443,8071,45.0,0,92,8057,1910.0,0.7,10563,45.0
2.0,1.0,7443,10319,67.0,0,92,8070,2026.0,0.705,10563,29.0
1.0,-2.0,8053,7456,22.0,0,149,7449,2048.0,0.307,10563,68.0
2.0,1.0,7443,8071,67.0,0,92,8070,2115.0,0.748,10563,23.0
1.0,3.0,7443,8061,33.0,0,92,8067,2440.0,0.93,10563,57.0
1.0,-4.0,8053,18039,8.0,0,149,7452,2528.0,0.241,10563,82.0
1.0,-1.0,7426,8081,33.0,0,94,8694,444.0,0.388,10592,47.0
1.0,-1.0,7426,8081,52.0,0,94,9566,718.0,0.468,10592,38.0
2.0,2.0,7426,8081,52.0,0,94,9566,2299.0,0.831,10592,86.0
1.0,3.0,7426,8699,63.0,0,94,9026,2476.0,0.949,10592,27.0
1.0,4.0,7426,17395,61.0,0,94,8694,2754.0,0.964,10592,29.0
1.0,4.0,7426,8691,18.0,0,94,9026,2903.0,0.959,10592,72.0
1.0,-5.0,8690,7429,40.0,0,101,7427,3160.0,0.076,10592,30.0
1.0,-4.0,8690,17459,14.0,0,101,7436,3214.0,0.05,10592,68.0
1.0,-2.0,8690,17468,12.0,0,101,7428,3533.0,0.27,10592,78.0
1.0,0.0,9667,7483,83.0,0,97,18890,83.0,0.218,11278,7.0
1.0,-2.0,11466,9082,40.0,0,96,9086,270.0,0.714,11278,50.0
1.0,-1.0,11466,9082,56.0,0,96,19148,436.0,0.712,11278,15.0
1.0,0.0,11466,9086,12.0,0,96,9081,582.0,0.815,11278,45.0
1.0,1.0,11466,9091,44.0,0,96,9082,626.0,0.859,11278,46.0
1.0,2.0,11466,9077,58.0,0,96,9082,684.0,0.903,11278,32.0
1.0,-4.0,9667,7487,21.0,0,97,7483,899.0,0.092,11278,69.0
2.0,3.0,11466,18949,63.0,0,96,9091,1122.0,0.941,11278,46.0
1.0,4.0,11466,9086,42.0,0,96,9082,1164.0,0.966,11278,48.0
1.0,5.0,11466,9082,7.0,0,96,9086,1367.0,0.993,11278,83.0
1.0,8.0,11466,9077,47.0,0,96,9081,1613.0,0.994,11278,43.0
4.0,-10.0,9667,7483,111.0,0,97,18971,2211.0,0.004,11278,54.0
1.0,10.0,11466,9077,35.0,0,96,9086,2881.0,0.998,11278,55.0
1.0,11.0,11466,9077,139.0,0,96,9086,3020.0,0.999,11278,-49.0
3.0,12.0,11466,9077,158.0,0,96,9086,3178.0,0.999,11278,51.0
1.0,-13.0,9667,18971,6.0,0,97,7483,3291.0,0.001,11278,74.0
3.0,1.0,20001,8262,122.0,0,98,8253,234.0,0.903,10578,40.0
1.0,2.0,20001,8255,14.0,0,98,8253,668.0,0.91,10578,72.0
2.0,4.0,20001,8251,37.0,0,98,17423,755.0,0.973,10578,72.0
1.0,-4.0,10090,8635,18.0,0,100,17448,885.0,0.099,10578,66.0
1.0,5.0,20001,17423,67.0,0,98,10508,1245.0,0.981,10578,23.0
1.0,-6.0,10090,8637,22.0,0,100,8633,1860.0,0.044,10578,68.0
1.0,5.0,20001,8251,70.0,0,98,8253,1930.0,0.985,10578,20.0
1.0,-7.0,10090,8632,42.0,0,100,8635,2139.0,0.014,10578,48.0
1.0,5.0,17446,8252,22.0,0,98,8262,2304.0,0.989,10578,68.0
1.0,6.0,17446,17423,125.0,0,98,17427,2692.0,0.995,10578,-35.0
1.0,1.0,9718,17423,34.0,0,98,8262,70.0,0.739,10742,56.0
3.0,2.0,9718,8251,78.0,0,98,8253,182.0,0.792,10742,19.0
1.0,4.0,9718,17423,45.0,0,98,8259,317.0,0.828,10742,45.0
1.0,7.0,9718,10508,33.0,0,98,8255,454.0,0.852,10742,57.0
1.0,9.0,9718,8252,8.0,0,98,8253,968.0,0.905,10742,79.0
3.0,13.0,9718,17430,175.0,0,98,8262,1896.0,0.953,10742,-19.0
1.0,15.0,9718,17427,89.0,0,98,17423,2073.0,0.96,10742,1.0
4.0,19.0,9717,10089,209.0,0,98,17424,2850.0,0.983,10742,8.0
1.0,-20.0,10448,8604,84.0,0,125,8596,2974.0,0.014,10742,6.0
1.0,-19.0,10448,8594,24.0,0,125,8596,3210.0,0.008,10742,62.0
4.0,-1.0,7443,17481,74.0,0,102,8034,277.0,0.755,11353,-9.0
1.0,0.0,9265,7457,73.0,0,149,7449,417.0,0.454,11353,56.0
1.0,0.0,7443,9053,51.0,0,102,10407,894.0,0.694,11353,39.0
2.0,-1.0,9265,7451,72.0,0,149,7452,966.0,0.41,11353,18.0
1.0,0.0,7443,17481,73.0,0,102,17480,1039.0,0.66,11353,17.0
1.0,2.0,7443,17481,63.0,0,102,9053,1348.0,0.926,11353,27.0
1.0,-2.0,9044,7451,86.0,0,149,7449,2017.0,0.341,11353,4.0
1.0,1.0,7443,17480,28.0,0,102,17481,2289.0,0.842,11353,64.0
2.0,2.0,7443,17481,105.0,0,102,8034,2445.0,0.836,11353,41.0
1.0,0.0,7969,8472,17.0,0,107,8474,83.0,0.259,10608,73.0
1.0,-1.0,7574,7971,17.0,0,103,20848,359.0,0.717,10608,70.0
1.0,-3.0,7969,8480,35.0,0,107,21941,860.0,0.233,10608,52.0
1.0,5.0,18999,7981,31.0,0,103,8972,2609.0,0.997,10608,57.0
1.0,6.0,18999,7981,28.0,0,103,7973,3013.0,0.998,10608,59.0
1.0,9.0,21374,7981,28.0,0,103,7975,3595.0,1.0,10608,58.0
3.0,1.0,10333,8116,49.0,0,167,8119,154.0,0.721,10625,29.0
1.0,-3.0,9741,20507,42.0,0,105,17517,287.0,0.394,10625,48.0
1.0,-2.0,9741,20505,51.0,0,105,17531,338.0,0.442,10625,39.0
4.0,1.0,10333,8118,148.0,0,167,7316,1258.0,0.781,10625,35.0
3.0,-2.0,9741,20507,136.0,0,105,10191,1779.0,0.409,10625,43.0
1.0,0.0,9741,20505,84.0,0,105,10191,2171.0,0.687,10625,6.0
1.0,1.0,9741,10191,29.0,0,105,7398,2549.0,0.828,10625,61.0
1.0,-5.0,10333,8116,10.0,0,167,7316,3445.0,0.005,10625,72.0
1.0,-1.0,17542,10240,0.0,0,176,7542,311.0,0.602,11243,88.0
2.0,-1.0,17542,20940,29.0,0,176,7537,489.0,0.618,11243,66.0
1.0,0.0,7546,17712,0.0,0,106,7803,578.0,0.539,11243,83.0
1.0,-2.0,17542,7542,51.0,0,176,17672,708.0,0.414,11243,43.0
1.0,0.0,17542,20940,46.0,0,176,10240,938.0,0.62,11243,45.0
1.0,-2.0,7546,7803,49.0,0,106,7812,1190.0,0.434,11243,37.0
1.0,1.0,7546,7803,23.0,0,106,7812,1290.0,0.742,11243,67.0
2.0,0.0,17542,20940,50.0,0,176,10240,1559.0,0.671,11243,79.0
1.0,-1.0,7546,7806,38.0,0,106,7803,1628.0,0.531,11243,49.0
1.0,0.0,7546,7803,19.0,0,106,7812,1647.0,0.694,11243,71.0
1.0,-2.0,17542,7542,9.0,0,176,20948,1787.0,0.617,11243,81.0
1.0,1.0,7546,17712,24.0,0,106,7806,1909.0,0.794,11243,61.0
1.0,1.0,7546,7812,72.0,0,106,7805,2339.0,0.718,11243,18.0
1.0,3.0,7546,7812,46.0,0,106,17544,2416.0,0.931,11243,44.0
1.0,7.0,20949,7803,44.0,0,106,17544,3000.0,0.973,11243,42.0
1.0,-9.0,17542,7533,49.0,0,176,7537,3333.0,0.012,11243,41.0
1.0,8.0,20949,7805,56.0,0,106,7813,3389.0,0.991,11243,34.0
1.0,1.0,18110,20889,40.0,0,135,17849,554.0,0.674,11034,45.0
1.0,3.0,18110,8579,0.0,0,135,8575,1277.0,0.852,11034,58.0
1.0,3.0,20186,8579,44.0,0,135,8580,3107.0,0.971,11034,46.0
2.0,-3.0,17856,18100,46.0,0,154,7385,3467.0,0.023,11034,46.0
1.0,-1.0,22081,7871,50.0,0,173,7879,362.0,0.544,11016,36.0
1.0,0.0,7872,8612,37.0,0,192,8613,1449.0,0.692,11016,49.0
1.0,-1.0,22081,7871,68.0,0,173,7879,1517.0,0.575,11016,22.0
1.0,0.0,7872,8612,10.0,0,192,8613,1884.0,0.767,11016,75.0
1.0,0.0,22081,20290,56.0,0,173,18312,2121.0,0.73,11016,29.0
1.0,1.0,22081,18312,66.0,0,173,7879,2358.0,0.767,11016,24.0
1.0,-4.0,7872,8622,68.0,0,192,8612,3054.0,0.128,11016,22.0
1.0,-4.0,7872,8612,11.0,0,192,9822,3211.0,0.139,11016,74.0
1.0,3.0,22081,7879,59.0,0,173,20293,3270.0,0.991,11016,31.0
2.0,-3.0,7872,20337,60.0,0,192,8612,3480.0,0.036,11016,30.0
1.0,-1.0,9019,20609,62.0,0,184,18470,231.0,0.766,10895,28.0
1.0,0.0,9019,8987,43.0,0,184,18470,320.0,0.828,10895,43.0
1.0,1.0,9019,18468,18.0,0,184,18473,372.0,0.821,10895,72.0
2.0,-3.0,21954,9535,156.0,0,188,9016,809.0,0.188,10895,-66.0
1.0,5.0,9019,20609,68.0,0,184,18470,1069.0,0.999,10895,22.0
1.0,6.0,9019,18470,19.0,0,184,20609,1208.0,0.999,10895,71.0
1.0,8.0,9019,18470,40.0,0,184,18472,1395.0,0.999,10895,50.0
2.0,-10.0,21954,9012,256.0,0,188,18515,1849.0,0.001,10895,2.0
1.0,-12.0,9370,9535,145.0,0,188,18511,3058.0,0.0,10895,-55.0
1.0,-1.0,8347,18551,78.0,0,191,9122,193.0,0.778,10983,12.0
2.0,0.0,8347,18561,57.0,0,191,18551,278.0,0.89,10983,33.0
2.0,1.0,8347,18561,40.0,0,191,11931,819.0,0.887,10983,50.0
1.0,3.0,8347,18551,25.0,0,191,9118,860.0,0.959,10983,65.0
1.0,-4.0,18560,10287,22.0,0,194,8366,882.0,0.09,10983,68.0
1.0,7.0,8347,18561,47.0,0,191,11931,1208.0,0.984,10983,43.0
1.0,9.0,8347,18551,92.0,0,191,9118,2027.0,0.991,10983,36.0
1.0,10.0,8347,9127,32.0,0,191,10768,2560.0,0.995,10983,53.0
1.0,10.0,19224,10768,3.0,0,191,18554,2865.0,0.997,10983,73.0
1.0,10.0,19224,21410,10.0,0,191,21415,3427.0,0.999,10983,77.0
1.0,1.0,22081,20345,0.0,0,193,20348,292.0,0.798,10871,21.0
2.0,4.0,22081,9522,72.0,0,193,20348,423.0,0.963,10871,65.0
1.0,6.0,22081,18576,26.0,0,193,9522,630.0,0.969,10871,61.0
3.0,8.0,22081,10033,106.0,0,193,9522,974.0,0.977,10871,-1.0
1.0,-9.0,9519,8622,62.0,0,192,8615,1163.0,0.02,10871,28.0
1.0,-9.0,9519,20344,52.0,0,192,8615,1329.0,0.018,10871,38.0
2.0,8.0,22081,20348,70.0,0,193,9521,1498.0,0.984,10871,27.0
1.0,-9.0,9519,8612,64.0,0,192,8615,1756.0,0.013,10871,26.0
1.0,7.0,22081,9522,63.0,0,193,9521,2152.0,0.991,10871,27.0
3.0,8.0,22081,9522,66.0,0,193,20348,2284.0,0.992,10871,60.0
1.0,-9.0,9519,20344,60.0,0,192,8615,2344.0,0.008,10871,30.0
1.0,-9.0,9519,8612,66.0,0,192,8615,3391.0,0.001,10871,24.0
1.0,0.0,20355,20971,23.0,0,196,9685,241.0,0.564,10771,66.0
1.0,-1.0,18623,18624,91.0,0,197,20353,332.0,0.473,10771,-1.0
2.0,3.0,18623,18631,39.0,0,197,18625,1799.0,0.931,10771,51.0
1.0,4.0,18623,18625,77.0,0,197,20353,1929.0,0.938,10771,13.0
1.0,5.0,9682,18625,42.0,0,197,18624,3092.0,0.985,10771,48.0
1.0,4.0,9682,18624,77.0,0,197,18625,3513.0,0.998,10771,13.0
1.0,1.0,9503,17402,61.0,0,146,9426,117.0,,10314,29.0
1.0,-3.0,10224,18131,30.0,0,156,22427,245.0,0.153,10314,60.0
1.0,2.0,9503,17998,9.0,0,146,9355,362.0,0.942,10314,77.0
1.0,4.0,9503,9757,1.0,0,146,9426,501.0,0.949,10314,84.0
1.0,-6.0,10224,18127,85.0,0,156,18125,957.0,0.044,10314,25.0
1.0,3.0,9503,17998,7.0,0,146,9426,1618.0,0.955,10314,76.0
1.0,4.0,9503,9757,129.0,0,146,17402,1761.0,0.942,10314,-39.0
1.0,4.0,9503,20581,65.0,0,146,17402,3229.0,0.997,10314,19.0
1.0,4.0,9503,20581,35.0,0,146,9426,3384.0,0.998,10314,55.0
1.0,-6.0,10224,9516,40.0,0,156,10115,3565.0,0.0,10314,45.0
1.0,2.0,7784,8417,28.0,0,172,18303,488.0,0.635,11005,54.0
1.0,-1.0,7784,8417,73.0,0,172,18307,1476.0,0.515,11005,12.0
1.0,0.0,7784,8417,4.0,0,172,18303,1658.0,0.648,11005,72.0
1.0,1.0,7784,8907,25.0,0,172,18307,1683.0,0.766,11005,65.0
2.0,0.0,20471,16360,52.0,0,16,19722,125.0,0.398,10235,57.0
1.0,-1.0,16370,1240,15.0,0,36,1935,324.0,0.6,10235,65.0
1.0,0.0,16370,1935,0.0,0,36,2119,504.0,0.663,10235,69.0
1.0,-1.0,20471,19718,1.0,0,16,21,851.0,0.442,10235,79.0
1.0,0.0,16370,1233,37.0,0,36,1934,888.0,0.671,10235,43.0
1.0,-1.0,20471,19718,10.0,1,16,43,1207.0,0.396,10235,61.0
1.0,1.0,16370,1934,19.0,0,36,16745,1477.0,0.77,10235,53.0
3.0,-2.0,20471,22,81.0,1,16,19722,1730.0,0.453,10235,74.0
1.0,1.0,16370,1934,56.0,0,36,1233,1893.0,0.772,10235,16.0
1.0,-3.0,1713,2417,3.0,0,16,21,2330.0,0.377,10235,79.0
1.0,2.0,16370,1934,1.0,0,36,1712,2396.0,0.808,10235,78.0
1.0,-4.0,1713,21,6.0,0,16,16367,3007.0,0.159,10235,74.0
1.0,1.0,2008,19011,102.0,0,38,846,276.0,0.911,10254,-22.0
2.0,3.0,2008,845,79.0,1,38,842,979.0,0.933,10254,49.0
1.0,4.0,2008,19013,47.0,0,38,842,1026.0,0.958,10254,33.0
1.0,4.0,2008,19009,54.0,0,38,837,1136.0,0.938,10254,26.0
1.0,5.0,2008,842,38.0,0,38,846,1305.0,0.968,10254,38.0
1.0,6.0,2008,19010,60.0,0,38,21316,1423.0,0.995,10254,8.0
2.0,7.0,2008,846,105.0,0,38,837,1528.0,0.995,10254,-25.0
1.0,8.0,2008,21316,14.0,0,38,19013,1703.0,0.996,10254,61.0
2.0,9.0,2008,19009,122.0,1,38,21316,2085.0,0.997,10254,-42.0
1.0,10.0,2008,837,146.0,0,38,830,2231.0,0.997,10254,-66.0
1.0,12.0,2008,830,37.0,0,38,19013,2815.0,0.999,10254,43.0
2.0,-1.0,8534,10319,52.0,0,92,8070,287.0,0.567,10564,38.0
1.0,0.0,8534,8067,70.0,0,92,9022,485.0,0.556,10564,20.0
1.0,2.0,8520,8067,13.0,0,92,17383,781.0,0.776,10564,66.0
1.0,3.0,8520,8071,19.0,0,92,8057,1157.0,0.86,10564,71.0
2.0,4.0,8520,17378,88.0,0,92,8057,1245.0,0.881,10564,2.0
2.0,-5.0,8053,20253,48.0,0,152,18533,1589.0,0.166,10564,42.0
1.0,-4.0,8053,20257,58.0,0,152,8526,1794.0,0.245,10564,32.0
1.0,3.0,8520,8057,23.0,0,92,8070,2551.0,0.791,10564,67.0
1.0,5.0,8520,17383,49.0,0,92,17378,2921.0,0.971,10564,41.0
2.0,-7.0,8053,8521,79.0,0,152,8524,3290.0,0.008,10564,10.0
1.0,6.0,18080,10319,18.0,0,92,17376,3438.0,0.996,10564,72.0
1.0,-7.0,8053,20257,34.0,0,152,8524,3567.0,0.001,10564,56.0
1.0,-1.0,11447,7805,50.0,0,106,7803,310.0,0.572,11099,40.0
1.0,1.0,11447,7803,8.0,0,106,7805,1074.0,0.833,11099,78.0
2.0,-3.0,7800,20158,50.0,0,151,18061,1296.0,0.416,11099,54.0
2.0,-1.0,7800,18072,72.0,0,151,18061,1721.0,0.48,11099,18.0
1.0,-3.0,7800,18072,46.0,0,151,20161,2129.0,0.472,11099,60.0
1.0,-2.0,7800,18072,51.0,0,151,20161,2180.0,0.361,11099,39.0
2.0,1.0,18067,17712,79.0,0,106,7804,3008.0,0.91,11099,-10.0
4.0,-2.0,7800,20161,129.0,0,151,18061,3179.0,0.457,11099,74.0
1.0,2.0,18067,17712,58.0,0,106,7803,3344.0,0.99,11099,32.0
1.0,-1.0,7505,8949,115.0,0,126,22185,603.0,0.629,11326,26.0
1.0,5.0,7505,8944,50.0,0,126,9848,1668.0,0.933,11326,40.0
1.0,8.0,7505,9731,0.0,0,126,9883,2504.0,0.969,11326,31.0
1.0,9.0,7505,8954,37.0,0,126,22184,2634.0,0.973,11326,44.0
1.0,10.0,10328,8954,4.0,0,126,22185,2823.0,0.979,11326,76.0
1.0,0.0,9519,9065,13.0,0,160,20915,13.0,0.511,10872,77.0
1.0,-1.0,9059,9521,22.0,0,193,20348,74.0,0.536,10872,64.0
1.0,-3.0,9519,20915,46.0,0,160,9062,485.0,0.413,10872,51.0
2.0,-4.0,9519,20920,71.0,0,160,9060,817.0,0.285,10872,52.0
2.0,3.0,9059,9525,98.0,0,193,20348,1297.0,0.844,10872,37.0
1.0,3.0,9059,10033,21.0,0,193,9525,1511.0,0.878,10872,81.0
2.0,3.0,9059,20345,46.0,0,193,20348,2093.0,0.912,10872,38.0
1.0,4.0,9059,18571,34.0,0,193,20345,2213.0,0.93,10872,53.0
1.0,-3.0,9519,20915,29.0,0,160,20921,2952.0,0.264,10872,37.0
2.0,-2.0,9519,20924,75.0,0,160,9062,3084.0,0.429,10872,31.0
1.0,1.0,9059,9525,68.0,0,193,18571,3265.0,0.911,10872,22.0
1.0,-2.0,9519,20921,36.0,0,160,9065,3506.0,0.252,10872,54.0
1.0,1.0,8650,8897,52.0,0,944,21436,436.0,0.65,11344,38.0
1.0,2.0,8650,8897,12.0,0,944,10345,633.0,0.758,11344,78.0
1.0,-4.0,10753,8666,61.0,0,166,9803,781.0,0.276,11344,29.0
1.0,4.0,8650,21874,58.0,0,944,10345,1467.0,0.877,11344,32.0
1.0,4.0,8650,21437,40.0,0,944,21421,1623.0,0.888,11344,50.0
1.0,-5.0,10753,18075,31.0,0,166,18239,1787.0,0.165,11344,59.0
1.0,-6.0,10753,9803,40.0,1,166,9804,2376.0,0.092,11344,50.0
1.0,5.0,8650,21424,70.0,0,944,8297,2446.0,0.951,11344,20.0
1.0,6.0,8650,21418,24.0,0,944,8897,2470.0,0.953,11344,66.0
1.0,-8.0,10753,8657,56.0,1,166,8659,2874.0,0.028,11344,34.0
1.0,-9.0,10753,9803,53.0,0,166,8659,3403.0,0.007,11344,51.0
1.0,8.0,8665,21420,11.0,0,944,21429,3519.0,0.997,11344,77.0
1.0,-9.0,21444,9803,21.0,0,166,18239,3540.0,0.002,11344,69.0
1.0,0.0,8771,18473,47.0,0,184,8987,102.0,0.606,10896,35.0
2.0,2.0,8771,20609,48.0,0,184,18470,612.0,0.844,10896,64.0
1.0,-3.0,21954,18498,60.0,0,187,18495,718.0,0.397,10896,30.0
1.0,-2.0,21954,8760,51.0,0,187,8757,769.0,0.427,10896,39.0
1.0,1.0,8771,8991,42.0,0,184,8987,964.0,0.741,10896,40.0
1.0,-2.0,21954,18497,41.0,0,187,8769,1574.0,0.365,10896,44.0
1.0,0.0,21954,18496,58.0,0,187,18495,2455.0,0.696,10896,32.0
1.0,1.0,21954,20322,4.0,0,187,18495,2485.0,0.825,10896,83.0
1.0,1.0,21954,18496,40.0,0,187,18495,2616.0,0.828,10896,50.0
1.0,-2.0,8771,18472,50.0,0,184,8991,2666.0,0.482,10896,40.0
1.0,-1.0,8771,18472,20.0,0,184,18470,2686.0,0.599,10896,70.0
1.0,0.0,8771,18468,14.0,0,184,8986,2700.0,0.759,10896,76.0
1.0,0.0,21954,8760,75.0,0,187,18495,2956.0,0.734,10896,15.0
1.0,0.0,21954,8757,6.0,0,187,18505,3058.0,0.763,10896,79.0
1.0,1.0,21954,18495,27.0,0,187,20322,3312.0,0.939,10896,43.0
1.0,0.0,10069,18204,64.0,0,163,18199,64.0,0.422,10550,26.0
1.0,2.0,10069,21205,48.0,0,163,18199,983.0,0.76,10550,39.0
1.0,3.0,10069,8517,48.0,0,163,18199,1116.0,0.823,10550,39.0
3.0,0.0,10156,8173,97.0,0,91,8155,1515.0,0.683,10550,-7.0
