Position,2PtGoals,Assists,CausedTurnovers,FaceoffLosses,FaceoffPercentage,FaceoffWins,FirstName,Goals,GoalsAgainst,GroundBalls,LastName,SavePercentage,Saves,Turnovers,score,Team,AwayScoreFinal,AwayTeam,HomeScoreFinal,HomeTeam,GameDateTime,Missed2PtGoals,MissedGoals,game_name
Attack,0,0,0,0,0,0,Christian,0,0,1,Cuccinello,0,0,3,-5,Waterdogs,7,Waterdogs,9,Archers,7/28/2020 19:00,NA,NA,Archers_Waterdogs_07_28_2020
Attack,0,2,0,0,0,0,Kieran,1,0,1,McArdle,0,0,3,9,Waterdogs,7,Waterdogs,9,Archers,7/28/2020 19:00,NA,NA,Archers_Waterdogs_07_28_2020
Attack,0,1,0,0,0,0,Wes,0,0,1,Berg,0,0,0,6,Waterdogs,7,Waterdogs,9,Archers,7/28/2020 19:00,NA,NA,Archers_Waterdogs_07_28_2020
Attack,0,1,0,0,0,0,Ben,0,0,2,Reeves,0,0,0,7,Waterdogs,7,Waterdogs,9,Archers,7/28/2020 19:00,NA,NA,Archers_Waterdogs_07_28_2020
Attack,0,0,0,0,0,0,Ryan,1,0,2,Drenner,0,0,4,-2,Waterdogs,7,Waterdogs,9,Archers,7/28/2020 19:00,NA,NA,Archers_Waterdogs_07_28_2020
Defense,0,0,0,0,0,0,Noah,0,0,1,Richard,0,0,1,-1,Waterdogs,7,Waterdogs,9,Archers,7/28/2020 19:00,NA,NA,Archers_Waterdogs_07_28_2020
Defense,0,0,1,0,0,0,Brodie,0,0,1,Merrill,0,0,0,8,Waterdogs,7,Waterdogs,9,Archers,7/28/2020 19:00,NA,NA,Archers_Waterdogs_07_28_2020
Defense,0,0,4,0,0,0,BJ,0,0,4,Grill,0,0,0,32,Waterdogs,7,Waterdogs,9,Archers,7/28/2020 19:00,NA,NA,Archers_Waterdogs_07_28_2020
Defense,0,0,0,0,0,0,Chris,0,0,0,Sabia,0,0,0,0,Waterdogs,7,Waterdogs,9,Archers,7/28/2020 19:00,NA,NA,Archers_Waterdogs_07_28_2020
Defense,0,0,0,0,0,0,Brian,0,0,0,Karalunas,0,0,0,0,Waterdogs,7,Waterdogs,9,Archers,7/28/2020 19:00,NA,NA,Archers_Waterdogs_07_28_2020
Defense,0,0,0,0,0,0,Patrick,0,0,1,Foley,0,0,0,1,Waterdogs,7,Waterdogs,9,Archers,7/28/2020 19:00,NA,NA,Archers_Waterdogs_07_28_2020
Defense,0,0,1,0,0,0,Ryland,0,0,2,Rees,0,0,0,9,Waterdogs,7,Waterdogs,9,Archers,7/28/2020 19:00,NA,NA,Archers_Waterdogs_07_28_2020
Faceoff,0,0,1,3,62.5,5,Drew,0,0,0,Simoneau,0,0,0,20,Waterdogs,7,Waterdogs,9,Archers,7/28/2020 19:00,NA,NA,Archers_Waterdogs_07_28_2020
Faceoff,0,0,1,6,45.45454545,5,Jake,0,0,0,Withers,0,0,0,12,Waterdogs,7,Waterdogs,9,Archers,7/28/2020 19:00,NA,NA,Archers_Waterdogs_07_28_2020
Goalie,0,0,0,0,0,0,Charlie,0,9,1,Cipriano,47.05882353,8,0,6,Waterdogs,7,Waterdogs,9,Archers,7/28/2020 19:00,NA,NA,Archers_Waterdogs_07_28_2020
Goalie,0,0,0,0,0,0,Tate,0,0,0,Boyce,0,0,0,0,Waterdogs,7,Waterdogs,9,Archers,7/28/2020 19:00,NA,NA,Archers_Waterdogs_07_28_2020
Goalie,0,0,0,0,0,0,Matt,0,0,0,DeLuca,0,0,0,0,Waterdogs,7,Waterdogs,9,Archers,7/28/2020 19:00,NA,NA,Archers_Waterdogs_07_28_2020
Midfield,0,0,0,0,0,0,Ben,2,0,2,McIntosh,0,0,1,8,Waterdogs,7,Waterdogs,9,Archers,7/28/2020 19:00,NA,NA,Archers_Waterdogs_07_28_2020
Midfield,0,0,0,0,0,0,Danny,1,0,1,Eipp,0,0,0,5,Waterdogs,7,Waterdogs,9,Archers,7/28/2020 19:00,NA,NA,Archers_Waterdogs_07_28_2020
Midfield,0,0,0,0,0,0,Ryan,0,0,0,Conrad,0,0,0,0,Waterdogs,7,Waterdogs,9,Archers,7/28/2020 19:00,NA,NA,Archers_Waterdogs_07_28_2020
Midfield,0,0,1,0,0,0,Steven,0,0,3,DeNapoli,0,0,0,10,Waterdogs,7,Waterdogs,9,Archers,7/28/2020 19:00,NA,NA,Archers_Waterdogs_07_28_2020
Midfield,0,0,0,0,0,0,Kyle,0,0,1,McClancy,0,0,0,1,Waterdogs,7,Waterdogs,9,Archers,7/28/2020 19:00,NA,NA,Archers_Waterdogs_07_28_2020
Midfield,0,0,0,0,0,0,Connor,1,0,2,Kelly,0,0,2,2,Waterdogs,7,Waterdogs,9,Archers,7/28/2020 19:00,NA,NA,Archers_Waterdogs_07_28_2020
Midfield,0,0,0,0,0,0,Drew,1,0,0,Snider,0,0,0,4,Waterdogs,7,Waterdogs,9,Archers,7/28/2020 19:00,NA,NA,Archers_Waterdogs_07_28_2020
Midfield,0,0,0,0,0,0,Zach,0,0,0,Currier,0,0,0,0,Waterdogs,7,Waterdogs,9,Archers,7/28/2020 19:00,NA,NA,Archers_Waterdogs_07_28_2020
Attack,0,0,0,0,0,0,Davey,0,0,0,Emala,0,0,0,0,Archers,7,Waterdogs,9,Archers,7/28/2020 19:00,0,0,Archers_Waterdogs_07_28_2020
Attack,0,0,0,0,0,0,Marcus,1,0,1,Holman,0,0,1,3,Archers,7,Waterdogs,9,Archers,7/28/2020 19:00,0,0,Archers_Waterdogs_07_28_2020
Attack,0,1,0,0,0,0,Will,1,0,0,Manny,0,0,2,5,Archers,7,Waterdogs,9,Archers,7/28/2020 19:00,0,0,Archers_Waterdogs_07_28_2020
Attack,0,3,0,0,0,0,Grant,1,0,0,Ament,0,0,2,15,Archers,7,Waterdogs,9,Archers,7/28/2020 19:00,0,0,Archers_Waterdogs_07_28_2020
Attack,0,0,0,0,0,0,Josh,0,0,0,Currier,0,0,0,0,Archers,7,Waterdogs,9,Archers,7/28/2020 19:00,0,0,Archers_Waterdogs_07_28_2020
Defense,0,0,0,0,0,0,Curtis,0,0,1,Corley,0,0,0,1,Archers,7,Waterdogs,9,Archers,7/28/2020 19:00,0,0,Archers_Waterdogs_07_28_2020
Defense,0,0,0,0,0,0,Evan,0,0,0,Connell,0,0,0,0,Archers,7,Waterdogs,9,Archers,7/28/2020 19:00,0,0,Archers_Waterdogs_07_28_2020
Defense,0,0,0,0,0,0,Matt,0,0,2,McMahon,0,0,0,2,Archers,7,Waterdogs,9,Archers,7/28/2020 19:00,0,0,Archers_Waterdogs_07_28_2020
Defense,0,0,0,0,0,0,Mike,0,0,2,Simon,0,0,1,0,Archers,7,Waterdogs,9,Archers,7/28/2020 19:00,0,0,Archers_Waterdogs_07_28_2020
Defense,0,0,3,0,0,0,Scott,1,0,0,Ratliff,0,0,0,25,Archers,7,Waterdogs,9,Archers,7/28/2020 19:00,0,0,Archers_Waterdogs_07_28_2020
Defense,0,0,0,0,0,0,Eli,0,0,0,Gobrecht,0,0,1,-2,Archers,7,Waterdogs,9,Archers,7/28/2020 19:00,0,0,Archers_Waterdogs_07_28_2020
Defense,0,0,0,0,0,0,Jack,0,0,0,Rapine,0,0,0,0,Archers,7,Waterdogs,9,Archers,7/28/2020 19:00,0,0,Archers_Waterdogs_07_28_2020
Faceoff,0,0,0,5,28.57142857,2,Brendan,0,0,1,Fowler,0,0,1,-1,Archers,7,Waterdogs,9,Archers,7/28/2020 19:00,0,0,Archers_Waterdogs_07_28_2020
Faceoff,0,0,0,5,58.33333333,7,Stephen,0,0,1,Kelly,0,0,2,8,Archers,7,Waterdogs,9,Archers,7/28/2020 19:00,0,0,Archers_Waterdogs_07_28_2020
Goalie,0,0,0,0,0,0,Adam,0,1,2,Ghitelman,88.88888889,8,0,25,Archers,7,Waterdogs,9,Archers,7/28/2020 19:00,0,0,Archers_Waterdogs_07_28_2020
Goalie,0,0,0,0,0,0,Drew,0,6,0,Adams,45.45454545,5,0,5,Archers,7,Waterdogs,9,Archers,7/28/2020 19:00,0,0,Archers_Waterdogs_07_28_2020
Midfield,0,0,0,0,0,0,Austin,0,0,0,Sims,0,0,0,0,Archers,7,Waterdogs,9,Archers,7/28/2020 19:00,0,0,Archers_Waterdogs_07_28_2020
Midfield,0,0,0,0,0,0,Dominique,0,0,0,Alexander,0,0,0,0,Archers,7,Waterdogs,9,Archers,7/28/2020 19:00,0,0,Archers_Waterdogs_07_28_2020
Midfield,0,0,0,0,0,0,Ian,1,0,0,MacKay,0,0,2,0,Archers,7,Waterdogs,9,Archers,7/28/2020 19:00,0,0,Archers_Waterdogs_07_28_2020
Midfield,0,0,0,0,0,0,Joey,0,0,0,Sankey,0,0,1,-2,Archers,7,Waterdogs,9,Archers,7/28/2020 19:00,0,0,Archers_Waterdogs_07_28_2020
Midfield,0,0,0,0,0,0,Mark,0,0,1,McNeill,0,0,0,1,Archers,7,Waterdogs,9,Archers,7/28/2020 19:00,0,0,Archers_Waterdogs_07_28_2020
Midfield,0,1,0,0,0,0,Ryan,0,0,0,Ambler,0,0,0,5,Archers,7,Waterdogs,9,Archers,7/28/2020 19:00,0,0,Archers_Waterdogs_07_28_2020
Midfield,0,0,0,0,0,0,Tom,2,0,1,Schreiber,0,0,1,7,Archers,7,Waterdogs,9,Archers,7/28/2020 19:00,0,0,Archers_Waterdogs_07_28_2020
Midfield,0,0,0,0,0,0,Tyler,0,0,1,Pfister,0,0,1,-1,Archers,7,Waterdogs,9,Archers,7/28/2020 19:00,0,0,Archers_Waterdogs_07_28_2020
Midfield,0,0,0,0,0,0,Christian,2,0,1,Mazzone,0,0,1,7,Archers,7,Waterdogs,9,Archers,7/28/2020 19:00,0,0,Archers_Waterdogs_07_28_2020
Attack,0,0,0,0,0,0,Dylan,0,0,0,Maltz,0,0,0,0,Whipsnakes,17,Whipsnakes,11,Archers,8/2/2020 12:00,NA,NA,Archers_Whipsnakes_08_02_2020
Attack,0,0,0,0,0,0,Jay,1,0,1,Carlson,0,0,1,3,Whipsnakes,17,Whipsnakes,11,Archers,8/2/2020 12:00,NA,NA,Archers_Whipsnakes_08_02_2020
Attack,0,8,0,0,0,0,Matt,2,0,1,Rambo,0,0,2,45,Whipsnakes,17,Whipsnakes,11,Archers,8/2/2020 12:00,NA,NA,Archers_Whipsnakes_08_02_2020
Attack,0,0,0,0,0,0,Brad,3,0,3,Smith,0,0,1,13,Whipsnakes,17,Whipsnakes,11,Archers,8/2/2020 12:00,NA,NA,Archers_Whipsnakes_08_02_2020
Attack,0,1,0,0,0,0,Zed,4,0,1,Williams,0,0,1,20,Whipsnakes,17,Whipsnakes,11,Archers,8/2/2020 12:00,NA,NA,Archers_Whipsnakes_08_02_2020
Defense,0,0,0,0,0,0,Brett,0,0,1,Schmidt,0,0,0,1,Whipsnakes,17,Whipsnakes,11,Archers,8/2/2020 12:00,NA,NA,Archers_Whipsnakes_08_02_2020
Defense,0,0,1,0,0,0,Bryce,0,0,1,Young,0,0,1,6,Whipsnakes,17,Whipsnakes,11,Archers,8/2/2020 12:00,NA,NA,Archers_Whipsnakes_08_02_2020
Defense,0,0,1,0,0,0,Matthew,0,0,0,Dunn,0,0,1,5,Whipsnakes,17,Whipsnakes,11,Archers,8/2/2020 12:00,NA,NA,Archers_Whipsnakes_08_02_2020
Defense,0,0,0,0,0,0,Michael,0,0,3,Ehrhardt,0,0,1,1,Whipsnakes,17,Whipsnakes,11,Archers,8/2/2020 12:00,NA,NA,Archers_Whipsnakes_08_02_2020
Defense,0,0,0,0,0,0,Tim,0,0,1,Muller,0,0,0,1,Whipsnakes,17,Whipsnakes,11,Archers,8/2/2020 12:00,NA,NA,Archers_Whipsnakes_08_02_2020
Defense,0,0,0,0,0,0,Sean,0,0,0,New,0,0,0,0,Whipsnakes,17,Whipsnakes,11,Archers,8/2/2020 12:00,NA,NA,Archers_Whipsnakes_08_02_2020
Faceoff,0,0,1,8,72.4137931,21,Joseph,0,0,2,Nardella,0,0,0,26,Whipsnakes,17,Whipsnakes,11,Archers,8/2/2020 12:00,NA,NA,Archers_Whipsnakes_08_02_2020
Goalie,0,0,0,0,0,0,Jacob,0,0,0,Stover,0,0,0,0,Whipsnakes,17,Whipsnakes,11,Archers,8/2/2020 12:00,NA,NA,Archers_Whipsnakes_08_02_2020
Goalie,0,0,0,0,0,0,Kyle,0,11,1,Bernlohr,38.88888889,7,1,2,Whipsnakes,17,Whipsnakes,11,Archers,8/2/2020 12:00,NA,NA,Archers_Whipsnakes_08_02_2020
Midfield,0,0,0,0,0,0,Max,0,0,1,Tuttle,0,0,1,-1,Whipsnakes,17,Whipsnakes,11,Archers,8/2/2020 12:00,NA,NA,Archers_Whipsnakes_08_02_2020
Midfield,0,0,0,0,0,0,Isaac,0,0,0,Paparo,0,0,0,0,Whipsnakes,17,Whipsnakes,11,Archers,8/2/2020 12:00,NA,NA,Archers_Whipsnakes_08_02_2020
Midfield,0,0,0,0,0,0,Jake,0,0,0,Bernhardt,0,0,0,0,Whipsnakes,17,Whipsnakes,11,Archers,8/2/2020 12:00,NA,NA,Archers_Whipsnakes_08_02_2020
Midfield,0,0,0,0,0,0,Jeremy,0,0,1,Sieverts,0,0,1,-1,Whipsnakes,17,Whipsnakes,11,Archers,8/2/2020 12:00,NA,NA,Archers_Whipsnakes_08_02_2020
Midfield,0,0,0,0,0,0,Joe,2,0,0,Locascio,0,0,0,8,Whipsnakes,17,Whipsnakes,11,Archers,8/2/2020 12:00,NA,NA,Archers_Whipsnakes_08_02_2020
Midfield,0,2,0,0,0,0,John,4,0,1,Haus,0,0,2,23,Whipsnakes,17,Whipsnakes,11,Archers,8/2/2020 12:00,NA,NA,Archers_Whipsnakes_08_02_2020
Midfield,0,0,0,0,0,1,Joseph,0,0,0,McCallion,0,0,0,1,Whipsnakes,17,Whipsnakes,11,Archers,8/2/2020 12:00,NA,NA,Archers_Whipsnakes_08_02_2020
Midfield,0,1,0,0,0,0,Mike,1,0,0,Chanenchuk,0,0,0,9,Whipsnakes,17,Whipsnakes,11,Archers,8/2/2020 12:00,NA,NA,Archers_Whipsnakes_08_02_2020
Midfield,0,0,0,0,0,0,Tyler,0,0,3,Warner,0,0,0,3,Whipsnakes,17,Whipsnakes,11,Archers,8/2/2020 12:00,NA,NA,Archers_Whipsnakes_08_02_2020
Midfield,0,0,0,0,0,0,TJ,0,0,0,Comizio,0,0,0,0,Whipsnakes,17,Whipsnakes,11,Archers,8/2/2020 12:00,NA,NA,Archers_Whipsnakes_08_02_2020
Midfield,0,0,0,0,0,0,Matt,0,0,0,Hubler,0,0,0,0,Whipsnakes,17,Whipsnakes,11,Archers,8/2/2020 12:00,NA,NA,Archers_Whipsnakes_08_02_2020
Attack,0,0,0,0,0,0,Davey,0,0,0,Emala,0,0,0,0,Archers,17,Whipsnakes,11,Archers,8/2/2020 12:00,0,0,Archers_Whipsnakes_08_02_2020
Attack,0,0,1,0,0,0,Marcus,1,0,2,Holman,0,0,2,9,Archers,17,Whipsnakes,11,Archers,8/2/2020 12:00,0,0,Archers_Whipsnakes_08_02_2020
Attack,0,1,0,0,0,0,Will,1,0,1,Manny,0,0,1,8,Archers,17,Whipsnakes,11,Archers,8/2/2020 12:00,0,0,Archers_Whipsnakes_08_02_2020
Attack,0,2,0,0,0,0,Grant,1,0,2,Ament,0,0,1,14,Archers,17,Whipsnakes,11,Archers,8/2/2020 12:00,0,0,Archers_Whipsnakes_08_02_2020
Attack,0,0,0,0,0,0,Josh,1,0,0,Currier,0,0,2,0,Archers,17,Whipsnakes,11,Archers,8/2/2020 12:00,0,0,Archers_Whipsnakes_08_02_2020
Defense,0,0,1,0,0,0,Curtis,0,0,0,Corley,0,0,0,7,Archers,17,Whipsnakes,11,Archers,8/2/2020 12:00,0,0,Archers_Whipsnakes_08_02_2020
Defense,0,0,0,0,0,0,Evan,0,0,0,Connell,0,0,0,0,Archers,17,Whipsnakes,11,Archers,8/2/2020 12:00,0,0,Archers_Whipsnakes_08_02_2020
Defense,0,0,0,0,0,0,Matt,0,0,1,McMahon,0,0,0,1,Archers,17,Whipsnakes,11,Archers,8/2/2020 12:00,0,0,Archers_Whipsnakes_08_02_2020
Defense,0,0,0,0,0,0,Mike,0,0,2,Simon,0,0,0,2,Archers,17,Whipsnakes,11,Archers,8/2/2020 12:00,0,0,Archers_Whipsnakes_08_02_2020
Defense,0,0,0,0,0,0,Scott,1,0,1,Ratliff,0,0,0,5,Archers,17,Whipsnakes,11,Archers,8/2/2020 12:00,0,0,Archers_Whipsnakes_08_02_2020
Defense,0,0,0,0,0,0,Eli,0,0,0,Gobrecht,0,0,0,0,Archers,17,Whipsnakes,11,Archers,8/2/2020 12:00,0,0,Archers_Whipsnakes_08_02_2020
Defense,0,0,0,0,0,0,Jack,0,0,0,Rapine,0,0,0,0,Archers,17,Whipsnakes,11,Archers,8/2/2020 12:00,0,0,Archers_Whipsnakes_08_02_2020
Faceoff,0,0,0,10,28.57142857,4,Brendan,0,0,0,Fowler,0,0,0,0,Archers,17,Whipsnakes,11,Archers,8/2/2020 12:00,0,0,Archers_Whipsnakes_08_02_2020
Faceoff,0,0,0,11,26.66666667,4,Stephen,0,0,0,Kelly,0,0,0,0,Archers,17,Whipsnakes,11,Archers,8/2/2020 12:00,0,0,Archers_Whipsnakes_08_02_2020
Goalie,0,0,0,0,0,0,Adam,0,8,3,Ghitelman,38.46153846,5,0,6,Archers,17,Whipsnakes,11,Archers,8/2/2020 12:00,0,0,Archers_Whipsnakes_08_02_2020
Goalie,0,0,0,0,0,0,Drew,0,9,0,Adams,47.05882353,8,0,5,Archers,17,Whipsnakes,11,Archers,8/2/2020 12:00,0,0,Archers_Whipsnakes_08_02_2020
Midfield,0,0,0,0,0,0,Austin,0,0,0,Sims,0,0,0,0,Archers,17,Whipsnakes,11,Archers,8/2/2020 12:00,0,0,Archers_Whipsnakes_08_02_2020
Midfield,0,0,1,0,0,0,Dominique,0,0,0,Alexander,0,0,0,7,Archers,17,Whipsnakes,11,Archers,8/2/2020 12:00,0,0,Archers_Whipsnakes_08_02_2020
Midfield,0,1,0,1,0,1,Ian,0,0,1,MacKay,0,0,1,4.5,Archers,17,Whipsnakes,11,Archers,8/2/2020 12:00,0,0,Archers_Whipsnakes_08_02_2020
Midfield,0,0,0,0,0,0,Joey,1,0,0,Sankey,0,0,0,4,Archers,17,Whipsnakes,11,Archers,8/2/2020 12:00,0,0,Archers_Whipsnakes_08_02_2020
Midfield,0,0,2,0,0,0,Mark,0,0,5,McNeill,0,0,0,19,Archers,17,Whipsnakes,11,Archers,8/2/2020 12:00,0,0,Archers_Whipsnakes_08_02_2020
Midfield,0,1,0,0,0,0,Ryan,2,0,0,Ambler,0,0,0,13,Archers,17,Whipsnakes,11,Archers,8/2/2020 12:00,0,0,Archers_Whipsnakes_08_02_2020
Midfield,0,0,0,0,0,0,Tom,1,0,0,Schreiber,0,0,0,4,Archers,17,Whipsnakes,11,Archers,8/2/2020 12:00,0,0,Archers_Whipsnakes_08_02_2020
Midfield,0,0,0,0,0,0,Tyler,0,0,0,Pfister,0,0,0,0,Archers,17,Whipsnakes,11,Archers,8/2/2020 12:00,0,0,Archers_Whipsnakes_08_02_2020
Midfield,0,0,0,0,0,0,Christian,2,0,1,Mazzone,0,0,0,9,Archers,17,Whipsnakes,11,Archers,8/2/2020 12:00,0,0,Archers_Whipsnakes_08_02_2020
Attack,0,0,0,0,0,0,Davey,0,0,0,Emala,0,0,0,0,Archers,11,Archers,10,Atlas,7/27/2020 21:30,NA,NA,Atlas_Archers_07_27_2020
Attack,0,0,0,0,0,0,Marcus,1,0,0,Holman,0,0,0,4,Archers,11,Archers,10,Atlas,7/27/2020 21:30,NA,NA,Atlas_Archers_07_27_2020
Attack,0,2,0,0,0,0,Will,1,0,0,Manny,0,0,1,12,Archers,11,Archers,10,Atlas,7/27/2020 21:30,NA,NA,Atlas_Archers_07_27_2020
Attack,0,1,0,0,0,0,Grant,3,0,1,Ament,0,0,1,16,Archers,11,Archers,10,Atlas,7/27/2020 21:30,NA,NA,Atlas_Archers_07_27_2020
Attack,0,0,0,0,0,0,Josh,2,0,0,Currier,0,0,1,6,Archers,11,Archers,10,Atlas,7/27/2020 21:30,NA,NA,Atlas_Archers_07_27_2020
Defense,0,0,0,0,0,0,Curtis,0,0,0,Corley,0,0,0,0,Archers,11,Archers,10,Atlas,7/27/2020 21:30,NA,NA,Atlas_Archers_07_27_2020
Defense,0,0,0,0,0,0,Evan,0,0,0,Connell,0,0,0,0,Archers,11,Archers,10,Atlas,7/27/2020 21:30,NA,NA,Atlas_Archers_07_27_2020
Defense,0,0,4,0,0,0,Matt,0,0,2,McMahon,0,0,0,30,Archers,11,Archers,10,Atlas,7/27/2020 21:30,NA,NA,Atlas_Archers_07_27_2020
Defense,0,0,0,0,0,0,Mike,0,0,1,Simon,0,0,0,1,Archers,11,Archers,10,Atlas,7/27/2020 21:30,NA,NA,Atlas_Archers_07_27_2020
Defense,0,1,0,0,0,0,Scott,0,0,2,Ratliff,0,0,2,3,Archers,11,Archers,10,Atlas,7/27/2020 21:30,NA,NA,Atlas_Archers_07_27_2020
Defense,0,0,1,0,0,0,Eli,0,0,2,Gobrecht,0,0,0,9,Archers,11,Archers,10,Atlas,7/27/2020 21:30,NA,NA,Atlas_Archers_07_27_2020
Defense,0,0,0,0,0,0,Jack,0,0,0,Rapine,0,0,0,0,Archers,11,Archers,10,Atlas,7/27/2020 21:30,NA,NA,Atlas_Archers_07_27_2020
Faceoff,0,0,0,8,27.27272727,3,Brendan,0,0,2,Fowler,0,0,0,2,Archers,11,Archers,10,Atlas,7/27/2020 21:30,NA,NA,Atlas_Archers_07_27_2020
Faceoff,0,0,0,6,53.84615385,7,Stephen,0,0,1,Kelly,0,0,1,8,Archers,11,Archers,10,Atlas,7/27/2020 21:30,NA,NA,Atlas_Archers_07_27_2020
Goalie,0,0,0,0,0,0,Adam,0,5,2,Ghitelman,44.44444444,4,0,6,Archers,11,Archers,10,Atlas,7/27/2020 21:30,NA,NA,Atlas_Archers_07_27_2020
Goalie,0,0,0,0,0,0,Drew,0,4,1,Adams,50,4,0,10,Archers,11,Archers,10,Atlas,7/27/2020 21:30,NA,NA,Atlas_Archers_07_27_2020
Midfield,0,0,0,0,0,0,Austin,0,0,0,Sims,0,0,0,0,Archers,11,Archers,10,Atlas,7/27/2020 21:30,NA,NA,Atlas_Archers_07_27_2020
Midfield,0,0,0,0,0,0,Dominique,0,0,1,Alexander,0,0,0,1,Archers,11,Archers,10,Atlas,7/27/2020 21:30,NA,NA,Atlas_Archers_07_27_2020
Midfield,0,0,0,0,0,0,Ian,0,0,0,MacKay,0,0,1,-2,Archers,11,Archers,10,Atlas,7/27/2020 21:30,NA,NA,Atlas_Archers_07_27_2020
Midfield,0,1,0,0,0,0,Joey,0,0,0,Sankey,0,0,2,1,Archers,11,Archers,10,Atlas,7/27/2020 21:30,NA,NA,Atlas_Archers_07_27_2020
Midfield,0,0,0,0,0,0,Mark,0,0,0,McNeill,0,0,1,-2,Archers,11,Archers,10,Atlas,7/27/2020 21:30,NA,NA,Atlas_Archers_07_27_2020
Midfield,0,1,0,0,0,0,Ryan,0,0,0,Ambler,0,0,1,3,Archers,11,Archers,10,Atlas,7/27/2020 21:30,NA,NA,Atlas_Archers_07_27_2020
Midfield,0,1,0,0,0,0,Tom,2,0,1,Schreiber,0,0,2,10,Archers,11,Archers,10,Atlas,7/27/2020 21:30,NA,NA,Atlas_Archers_07_27_2020
Midfield,0,0,0,0,0,0,Tyler,0,0,0,Pfister,0,0,1,-2,Archers,11,Archers,10,Atlas,7/27/2020 21:30,NA,NA,Atlas_Archers_07_27_2020
Midfield,0,0,0,0,0,0,Christian,2,0,1,Mazzone,0,0,1,7,Archers,11,Archers,10,Atlas,7/27/2020 21:30,NA,NA,Atlas_Archers_07_27_2020
Attack,0,0,0,0,0,0,Chris,1,0,0,Cloutier,0,0,3,-2,Atlas,11,Archers,10,Atlas,7/27/2020 21:30,0,0,Atlas_Archers_07_27_2020
Attack,0,1,0,0,0,0,Eric,0,0,2,Law,0,0,3,1,Atlas,11,Archers,10,Atlas,7/27/2020 21:30,0,0,Atlas_Archers_07_27_2020
Attack,0,0,0,0,0,0,James,0,0,0,Pannell,0,0,0,0,Atlas,11,Archers,10,Atlas,7/27/2020 21:30,0,0,Atlas_Archers_07_27_2020
Attack,0,0,0,0,0,0,Ryan,1,0,0,Brown,0,0,0,4,Atlas,11,Archers,10,Atlas,7/27/2020 21:30,0,0,Atlas_Archers_07_27_2020
Attack,0,2,0,0,0,0,Rob,1,0,2,Pannell,0,0,4,8,Atlas,11,Archers,10,Atlas,7/27/2020 21:30,0,0,Atlas_Archers_07_27_2020
Defense,0,0,1,0,0,0,Austin,0,0,1,Pifani,0,0,0,8,Atlas,11,Archers,10,Atlas,7/27/2020 21:30,0,0,Atlas_Archers_07_27_2020
Defense,0,0,2,0,0,0,Cade,0,0,3,Van Raaphorst,0,0,0,17,Atlas,11,Archers,10,Atlas,7/27/2020 21:30,0,0,Atlas_Archers_07_27_2020
Defense,0,0,0,0,0,0,Callum,0,0,0,Robinson,0,0,0,0,Atlas,11,Archers,10,Atlas,7/27/2020 21:30,0,0,Atlas_Archers_07_27_2020
Defense,0,0,0,0,0,0,Kyle,0,0,0,Hartzell,0,0,0,0,Atlas,11,Archers,10,Atlas,7/27/2020 21:30,0,0,Atlas_Archers_07_27_2020
Defense,0,0,0,0,0,0,Tucker,0,0,0,Durkin,0,0,0,0,Atlas,11,Archers,10,Atlas,7/27/2020 21:30,0,0,Atlas_Archers_07_27_2020
Defense,0,0,1,0,0,0,Craig,0,0,3,Chick,0,0,0,10,Atlas,11,Archers,10,Atlas,7/27/2020 21:30,0,0,Atlas_Archers_07_27_2020
Faceoff,0,0,1,7,66.66666667,14,Trevor,0,0,1,Baptiste,0,0,0,23,Atlas,11,Archers,10,Atlas,7/27/2020 21:30,0,0,Atlas_Archers_07_27_2020
Goalie,0,0,0,0,0,0,Jack,0,11,2,Concannon,50,11,0,11,Atlas,11,Archers,10,Atlas,7/27/2020 21:30,0,0,Atlas_Archers_07_27_2020
Goalie,0,0,0,0,0,0,Scott,0,0,0,Rodgers,0,0,0,0,Atlas,11,Archers,10,Atlas,7/27/2020 21:30,0,0,Atlas_Archers_07_27_2020
Midfield,0,0,0,0,0,0,Andrew,0,0,0,Hodgson,0,0,0,0,Atlas,11,Archers,10,Atlas,7/27/2020 21:30,0,0,Atlas_Archers_07_27_2020
Midfield,0,0,0,0,0,0,Connor,0,0,1,Buczek,0,0,3,-5,Atlas,11,Archers,10,Atlas,7/27/2020 21:30,0,0,Atlas_Archers_07_27_2020
Midfield,0,0,0,0,0,0,Jake,0,0,0,Richard,0,0,0,0,Atlas,11,Archers,10,Atlas,7/27/2020 21:30,0,0,Atlas_Archers_07_27_2020
Midfield,0,1,0,0,0,0,Joel,0,0,4,Tinney,0,0,1,7,Atlas,11,Archers,10,Atlas,7/27/2020 21:30,0,0,Atlas_Archers_07_27_2020
Midfield,0,1,0,0,0,0,John,1,0,1,Crawley,0,0,0,10,Atlas,11,Archers,10,Atlas,7/27/2020 21:30,0,0,Atlas_Archers_07_27_2020
Midfield,0,0,0,0,0,0,Kevin,0,0,1,Unterstein,0,0,0,1,Atlas,11,Archers,10,Atlas,7/27/2020 21:30,0,0,Atlas_Archers_07_27_2020
Midfield,0,0,0,0,0,0,Paul,0,0,0,Rabil,0,0,2,-4,Atlas,11,Archers,10,Atlas,7/27/2020 21:30,0,0,Atlas_Archers_07_27_2020
